#{"t_start": 1617137074.6515794, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
6.0,376,1490.020838
51.0,1358,1516.034803
29.0,857,1532.418334
25.0,668,1545.085398
19.0,547,1555.404962
40.0,861,1571.971497
78.0,1201,1594.851004
32.0,1058,1615.174026
10.0,443,1623.558866
33.0,988,1642.421675
39.0,774,1657.095533
31.0,836,1673.066144
34.0,1002,1692.187549
48.0,1093,1713.131605
48.0,1108,1734.279003
16.0,594,1745.52205
25.0,694,1758.681184
57.0,1157,1780.7904
35.0,950,1798.847553
33.0,997,1817.846033
12.0,521,1827.691152
50.0,1057,1847.835264
31.0,878,1864.613194
64.0,1380,1890.905364
47.0,1198,1913.749683
34.0,830,1929.452717
22.0,786,1944.499788
15.0,591,1955.837312
0.0,129,1958.360176
0.0,129,1960.805866
0.0,129,1963.324789
0.0,129,1965.788999
0.0,129,1968.229379
20.0,587,1979.572145
21.0,746,1993.856518
55.0,1416,2020.853
58.0,1161,2042.973301
30.0,1016,2062.310072
40.0,987,2081.176371
51.0,1144,2103.074476
26.0,939,2120.957358
29.0,776,2135.595438
30.0,821,2151.217611
18.0,718,2165.054667
56.0,980,2183.712944
21.0,635,2195.709547
60.0,1316,2220.895317
45.0,909,2238.346579
90.0,1628,2269.482788
2.0,223,2273.648278
30.0,705,2286.894696
55.0,1033,2306.60277
66.0,1330,2331.884915
45.0,840,2347.839664
82.0,1343,2373.739971
46.0,1262,2398.075617
9.0,446,2406.47757
35.0,870,2423.009058
59.0,1022,2442.506575
41.0,823,2458.126443
39.0,937,2475.870621
37.0,1016,2495.142609
21.0,810,2510.559472
40.0,1291,2535.191178
40.0,993,2554.064174
28.0,1033,2573.652772
59.0,1299,2598.338919
53.0,1240,2621.953945
91.0,1303,2646.778785
20.0,668,2659.399701
57.0,1130,2680.980587
24.0,732,2694.996647
47.0,874,2711.591795
41.0,1044,2731.380889
18.0,614,2743.099426
44.0,1060,2763.273733
27.0,840,2779.110553
89.0,1512,2807.925471
60.0,1478,2836.024342
86.0,1435,2863.285651
39.0,901,2880.350335
73.0,1245,2904.049815
68.0,1214,2927.074316
77.0,1242,2950.689584
85.0,1484,2979.032357
48.0,1126,3001.083939
32.0,759,3015.487977
44.0,1207,3038.553148
35.0,927,3056.379817
48.0,1030,3075.953837
69.0,1441,3103.476676
307.0,1260,3127.51741
51.0,1068,3147.94147
89.0,1316,3173.007706
95.0,1240,3196.622166
70.0,1254,3220.523362
48.0,893,3237.362306
53.0,1235,3260.939435
82.0,1278,3285.229763
275.0,1713,3317.899826
113.0,1595,3348.277904
52.0,1177,3370.56137
87.0,1723,3403.450493
1.0,157,3406.538768
0.0,127,3408.890735
0.0,125,3411.19775
0.0,127,3413.574472
0.0,129,3415.967341
5.0,352,3422.897034
110.0,1600,3453.433409
58.0,1224,3476.660284
112.0,1694,3508.920389
107.0,1474,3537.095183
74.0,1488,3565.3254
71.0,1370,3591.3783
96.0,1484,3619.822721
65.0,1004,3638.862192
11.0,543,3649.181123
4.0,259,3654.472441
4.0,302,3660.325558
64.0,1118,3681.511796
170.0,1425,3708.646029
85.0,1475,3736.714255
47.0,1068,3756.880834
345.0,2009,3795.226614
145.0,1705,3827.761517
90.0,1618,3858.656251
274.0,1732,3891.638826
25.0,742,3905.659979
102.0,1357,3931.371286
103.0,1570,3961.246475
12.0,397,3968.845277
0.0,129,3971.303871
0.0,129,3973.7507
9.0,404,3981.871068
71.0,1440,4009.476282
70.0,1096,4030.187608
42.0,1157,4052.201437
175.0,1923,4088.623147
76.0,1180,4110.95113
209.0,1072,4131.258782
255.0,1011,4150.383339
103.0,1354,4176.024481
147.0,1716,4208.608239
231.0,1184,4230.98922
149.0,1180,4253.251539
131.0,1739,4286.351333
101.0,1365,4312.297108
64.0,1211,4335.242158
162.0,1605,4365.723969
71.0,1313,4390.616565
127.0,1603,4421.020743
70.0,1020,4440.346559
277.0,1595,4470.538778
136.0,1533,4499.716907
232.0,1754,4533.132837
69.0,1157,4555.208433
14.0,401,4563.114537
14.0,525,4573.158698
72.0,1108,4594.689214
67.0,1329,4619.893269
83.0,1157,4641.88605
155.0,1324,4667.02042
228.0,1565,4696.666136
294.0,1794,4730.640306
40.0,1028,4750.07873
135.0,1513,4778.719364
301.0,1486,4806.824075
154.0,1518,4835.540515
147.0,1591,4865.703324
