#{"t_start": 1617137074.5707407, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
7.0,251,388.342465
4.0,277,393.650705
5.0,294,399.267949
7.0,397,407.026928
3.0,236,411.58286
8.0,466,420.545241
9.0,482,429.927126
5.0,330,436.258456
2.0,226,440.47452
6.0,331,446.780444
12.0,499,456.422677
8.0,430,464.698839
5.0,310,470.676147
13.0,370,477.664043
7.0,420,485.702052
8.0,477,494.927377
10.0,508,505.504331
10.0,452,514.337391
9.0,328,520.712292
5.0,274,525.902465
9.0,347,533.304765
13.0,601,545.821083
5.0,355,553.230734
11.0,579,565.383071
5.0,316,571.364689
17.0,556,582.033538
14.0,554,592.659547
14.0,572,603.747127
11.0,411,611.730899
8.0,392,619.319288
6.0,321,625.741166
11.0,524,635.960042
7.0,375,643.039635
17.0,574,654.072097
28.0,658,666.670044
22.0,870,683.485732
16.0,725,697.412356
12.0,590,708.771207
15.0,636,721.078532
11.0,547,731.703309
21.0,624,743.90028
16.0,489,753.354887
28.0,887,770.572667
17.0,515,780.421331
20.0,905,798.063189
20.0,699,811.633257
20.0,785,826.98084
21.0,802,842.526338
21.0,468,851.513611
11.0,502,861.076835
18.0,652,873.58814
24.0,813,889.247427
16.0,692,902.423659
10.0,561,913.157901
24.0,802,928.473419
12.0,549,938.960477
15.0,549,949.718349
29.0,792,965.111804
46.0,1196,988.438096
22.0,551,999.009616
25.0,538,1009.362838
12.0,550,1019.90193
23.0,786,1035.046961
23.0,702,1048.804432
23.0,573,1059.696595
18.0,668,1072.512411
21.0,696,1085.799685
22.0,789,1100.996558
24.0,807,1116.594315
37.0,1027,1136.528088
23.0,800,1151.995992
9.0,467,1160.936485
19.0,720,1174.685548
28.0,873,1191.417956
25.0,803,1206.833603
25.0,740,1220.926125
43.0,1128,1242.593512
35.0,1032,1262.243138
24.0,902,1279.584155
28.0,765,1294.091792
38.0,913,1311.523172
29.0,800,1326.916915
24.0,786,1342.042034
38.0,884,1359.016008
33.0,831,1374.783687
25.0,859,1391.188787
36.0,1011,1410.38824
39.0,989,1429.280044
20.0,672,1441.994823
31.0,946,1460.076909
32.0,705,1473.415141
8.0,382,1480.796445
0.0,129,1483.253496
22.0,850,1499.444552
30.0,1105,1520.603605
40.0,1108,1541.817984
23.0,746,1556.059236
30.0,814,1571.700083
34.0,1018,1591.044063
44.0,1099,1612.123505
21.0,713,1625.714772
35.0,864,1642.187331
23.0,529,1652.204599
41.0,1080,1672.816526
44.0,1132,1694.496273
33.0,563,1705.145072
26.0,843,1721.182564
45.0,995,1740.204095
48.0,1213,1763.394609
22.0,740,1777.363889
27.0,844,1793.421086
49.0,1173,1815.81716
41.0,1086,1836.582472
49.0,1022,1856.158839
47.0,1243,1879.813403
45.0,1171,1902.143506
56.0,1261,1926.152343
49.0,1192,1949.089397
8.0,383,1956.393553
9.0,404,1964.855799
0.0,129,1967.379957
0.0,129,1969.786735
45.0,1177,1992.420669
15.0,573,2003.237125
49.0,1200,2026.011279
61.0,1300,2050.983072
46.0,972,2069.512331
31.0,786,2084.420241
17.0,506,2093.962037
43.0,1223,2117.318734
33.0,659,2129.769113
60.0,1182,2152.372333
14.0,624,2164.249062
46.0,1191,2187.10124
67.0,1279,2211.550854
37.0,1084,2232.242727
47.0,1121,2253.722739
32.0,746,2267.799595
34.0,1024,2287.429922
30.0,1041,2307.213474
24.0,884,2323.937308
22.0,883,2340.694578
57.0,1364,2366.964089
56.0,963,2385.394384
38.0,987,2404.36048
14.0,386,2411.637148
40.0,818,2427.168276
26.0,864,2443.578079
70.0,1593,2473.982804
53.0,1028,2493.480505
32.0,920,2511.008359
40.0,956,2529.184835
47.0,923,2546.792575
89.0,1743,2580.005748
81.0,1366,2606.001034
41.0,849,2622.071995
39.0,1078,2642.565262
37.0,930,2660.238847
254.0,1067,2680.582928
47.0,986,2699.549034
89.0,1515,2728.417756
26.0,811,2743.933983
103.0,1651,2775.41268
63.0,1312,2800.373844
68.0,1282,2824.698046
85.0,1406,2851.498262
43.0,1081,2871.989387
54.0,1293,2896.539066
38.0,1036,2916.175047
53.0,1174,2938.431694
24.0,757,2952.707839
74.0,1487,2981.228789
54.0,1203,3004.766069
42.0,1103,3025.770788
23.0,880,3042.749244
87.0,1737,3075.86488
320.0,1409,3102.80499
55.0,1365,3128.877041
86.0,1341,3154.543487
60.0,973,3173.03474
67.0,1354,3198.818608
298.0,1690,3231.102377
76.0,1430,3258.40241
100.0,1411,3285.24902
88.0,1477,3313.348595
32.0,995,3332.230756
100.0,1616,3362.987617
58.0,992,3381.796438
52.0,1257,3405.918019
5.0,349,3412.957244
2.0,201,3416.851694
4.0,316,3423.020424
75.0,1163,3445.162857
134.0,1749,3478.494731
94.0,1216,3501.596647
75.0,1479,3529.787703
113.0,1597,3560.144665
78.0,1444,3587.56727
88.0,1420,3614.846071
44.0,1083,3635.401803
35.0,828,3651.443136
7.0,408,3659.530166
90.0,1238,3683.139084
56.0,980,3701.746737
68.0,1308,3726.541544
105.0,1435,3753.808336
53.0,1125,3775.220455
108.0,1467,3803.088861
147.0,1379,3829.411545
116.0,1248,3853.127621
50.0,1400,3879.761075
22.0,751,3894.079852
36.0,903,3911.099203
122.0,1551,3940.454162
100.0,1483,3968.89979
0.0,129,3971.353091
0.0,129,3973.806087
9.0,404,3981.916413
21.0,707,3995.47381
99.0,1435,4022.734614
127.0,1214,4045.746011
117.0,1212,4068.639072
98.0,1586,4098.75395
117.0,1397,4125.212712
89.0,1384,4151.534509
151.0,1778,4185.296547
95.0,1232,4208.553825
162.0,1439,4235.958258
114.0,1279,4260.098165
77.0,1157,4281.934263
106.0,1336,4307.308642
188.0,1697,4339.674645
181.0,1417,4366.531891
77.0,1205,4389.32033
105.0,1618,4420.002314
84.0,1263,4443.988307
231.0,1662,4475.563969
223.0,1411,4502.354783
116.0,936,4520.029101
44.0,847,4536.066428
41.0,1049,4556.04632
2.0,181,4559.523077
2.0,185,4562.960931
13.0,574,4574.006384
78.0,1034,4594.018207
168.0,1573,4623.956987
284.0,1729,4656.883951
261.0,1717,4689.474594
252.0,1658,4720.933624
63.0,1089,4741.488867
227.0,1491,4769.749654
153.0,1755,4802.918072
271.0,1568,4832.660311
198.0,1553,4862.059556
