#{"t_start": 1617137074.1059408, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
10.0,450,486.169772
9.0,383,493.529961
12.0,320,499.676343
12.0,455,509.257001
8.0,471,518.436426
17.0,551,529.707754
15.0,600,542.348778
9.0,455,551.63956
1.0,159,554.728344
12.0,546,566.263366
12.0,529,576.374293
10.0,479,585.584507
11.0,415,593.471381
6.0,379,600.686538
8.0,299,606.358508
11.0,450,615.11869
2.0,185,618.605669
13.0,372,626.021232
5.0,311,631.999155
15.0,574,643.022618
12.0,579,654.196956
22.0,715,667.920833
12.0,579,678.967678
8.0,437,687.305151
14.0,660,700.0115
10.0,428,708.075979
9.0,490,717.539409
14.0,548,728.186083
14.0,402,735.91929
18.0,500,745.622854
12.0,502,755.296745
13.0,569,766.298121
12.0,611,778.040852
22.0,733,792.25973
5.0,348,798.883501
19.0,792,814.278478
15.0,556,825.033897
13.0,648,837.620523
22.0,839,853.888157
25.0,806,869.384362
18.0,784,884.457943
20.0,598,895.873824
31.0,965,914.486234
18.0,805,929.920822
23.0,698,943.430434
10.0,456,952.280406
18.0,543,962.682633
16.0,644,975.240744
17.0,638,987.474414
22.0,718,1001.297246
24.0,595,1012.709537
21.0,654,1025.248756
21.0,467,1034.24416
38.0,918,1052.233295
32.0,891,1069.349291
29.0,838,1085.448417
23.0,850,1101.799562
25.0,856,1118.444827
11.0,536,1128.666097
22.0,596,1140.052828
20.0,739,1154.361308
27.0,696,1167.742506
17.0,723,1181.627484
19.0,849,1197.866537
46.0,1225,1221.420461
24.0,751,1235.685828
36.0,1100,1256.773309
25.0,935,1274.699653
35.0,777,1289.44203
34.0,1001,1308.601004
32.0,919,1326.284303
26.0,759,1340.916232
23.0,726,1354.786945
55.0,1371,1381.024419
47.0,1209,1404.163655
24.0,709,1417.675044
54.0,1268,1441.836534
26.0,647,1454.1046
38.0,891,1471.079561
14.0,523,1481.197989
12.0,415,1489.229257
20.0,758,1503.590786
35.0,956,1521.92597
60.0,1260,1546.015411
35.0,858,1562.49738
51.0,1365,1588.709805
35.0,1040,1608.524529
24.0,748,1622.883432
51.0,1020,1642.33826
45.0,1050,1662.50379
49.0,1133,1684.160852
27.0,856,1700.494522
22.0,679,1713.322052
55.0,1232,1736.857721
56.0,1396,1763.598736
21.0,868,1780.099733
30.0,583,1791.127123
63.0,1281,1815.547337
24.0,901,1832.741882
21.0,646,1844.965503
39.0,1278,1869.490207
23.0,695,1882.551312
37.0,1111,1903.800156
68.0,1349,1929.407119
34.0,984,1948.412088
9.0,455,1957.145012
0.0,129,1959.61763
0.0,129,1962.149359
0.0,129,1964.601837
2.0,200,1968.577628
7.0,374,1975.73229
28.0,896,1992.912797
77.0,1331,2018.313616
38.0,1178,2040.825361
22.0,823,2056.500067
45.0,1046,2076.432556
32.0,983,2095.192779
42.0,1198,2118.114235
47.0,1399,2144.77624
27.0,713,2158.25042
6.0,355,2165.083403
35.0,1038,2184.905762
46.0,1268,2209.157171
19.0,496,2218.470854
41.0,898,2235.612256
58.0,1233,2259.220094
18.0,623,2271.028821
57.0,1389,2297.61031
67.0,1501,2326.232866
44.0,1180,2348.705308
58.0,1404,2375.729825
70.0,1505,2404.789762
50.0,1334,2430.382672
22.0,783,2445.262401
16.0,714,2458.731476
50.0,1413,2485.646303
55.0,1200,2508.575963
70.0,1419,2535.669255
55.0,1251,2559.511476
120.0,1740,2592.635743
43.0,1040,2612.466899
122.0,1584,2642.651922
65.0,1201,2665.542431
90.0,1648,2697.261408
32.0,984,2715.985025
27.0,726,2729.662153
75.0,1187,2752.453102
78.0,1225,2775.700025
53.0,1269,2799.848279
40.0,986,2818.486795
46.0,1246,2842.10441
63.0,1340,2867.642079
28.0,747,2881.69334
51.0,1250,2905.509579
29.0,799,2920.545622
56.0,1456,2948.241937
253.0,1105,2969.207678
42.0,1046,2989.834462
57.0,1427,3017.126856
52.0,1314,3042.407564
50.0,1089,3063.092692
89.0,1294,3087.898156
47.0,961,3106.181267
39.0,1056,3126.231624
77.0,1350,3152.039047
61.0,1344,3177.660035
61.0,1043,3197.516684
55.0,1225,3220.784892
197.0,1771,3254.663168
52.0,981,3273.306773
84.0,1489,3301.595798
80.0,1286,3326.081799
85.0,1243,3349.744614
105.0,1546,3379.070512
68.0,1351,3404.858837
0.0,125,3407.265303
3.0,272,3412.642619
1.0,176,3416.064948
14.0,530,3426.404285
84.0,1108,3447.483958
253.0,1247,3471.200211
69.0,1362,3497.0831
47.0,1089,3517.790685
116.0,1735,3550.894239
64.0,1363,3576.776124
167.0,1919,3613.569374
87.0,1575,3643.518385
6.0,320,3649.538442
0.0,127,3651.987209
0.0,127,3654.389878
5.0,342,3661.087186
148.0,1602,3691.636725
86.0,1567,3721.466841
81.0,1158,3743.438823
74.0,1655,3774.933529
112.0,1348,3800.55722
66.0,1262,3824.586691
65.0,1008,3843.668942
125.0,1566,3873.491419
64.0,984,3892.154331
79.0,1575,3922.157871
93.0,1383,3948.370305
57.0,840,3964.263951
3.0,270,3969.4145
0.0,129,3971.874115
9.0,404,3979.999923
0.0,129,3982.44193
0.0,129,3984.900868
85.0,1320,4009.960629
346.0,1764,4043.520398
153.0,1566,4073.20066
127.0,1566,4102.864744
113.0,1662,4134.519681
266.0,1415,4161.330961
170.0,1855,4196.502098
208.0,1665,4228.135861
233.0,1492,4256.407882
186.0,1811,4290.915691
58.0,1040,4310.554534
133.0,1570,4340.498153
183.0,1478,4368.476351
174.0,1553,4398.006416
49.0,1185,4420.322441
94.0,1473,4448.430801
281.0,1467,4476.204858
93.0,1424,4503.21001
103.0,1622,4534.051088
52.0,1185,4556.802262
6.0,351,4563.633201
13.0,597,4575.125524
107.0,1142,4597.233433
166.0,1264,4621.218591
168.0,1205,4644.118703
77.0,1426,4671.133471
133.0,1551,4700.577007
191.0,1839,4735.433803
113.0,1313,4760.261145
223.0,1494,4788.547543
243.0,3587,4856.832026
