#{"t_start": 1616929826.6237607, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,279,6.772395
3.0,255,11.295563
2.0,225,15.290117
5.0,355,21.778475
1.0,153,24.524566
2.0,204,28.264445
1.0,155,30.910995
0.0,127,33.176983
5.0,350,39.603248
4.0,321,45.8261
0.0,127,48.066862
1.0,176,51.574288
1.0,157,54.802502
1.0,171,57.921431
1.0,152,60.684371
3.0,251,65.419943
4.0,297,71.040012
0.0,129,73.382049
5.0,351,80.003191
1.0,153,82.873302
0.0,125,85.077207
0.0,127,87.34786
0.0,127,89.670068
0.0,127,91.97137
0.0,127,94.277237
1.0,173,97.422815
2.0,186,101.049646
0.0,129,103.565404
3.0,246,108.35102
1.0,155,111.233937
1.0,173,114.457345
3.0,249,119.247579
3.0,248,123.978488
0.0,129,126.356788
2.0,202,130.213305
7.0,304,136.31613
0.0,127,138.508069
3.0,232,142.924567
1.0,155,145.841566
2.0,200,149.46084
1.0,176,152.764191
0.0,127,155.058825
1.0,173,158.341112
3.0,252,163.192346
5.0,372,170.200642
0.0,127,172.508258
0.0,129,174.77949
0.0,129,177.138796
1.0,155,179.961742
1.0,155,182.79933
0.0,127,185.090942
2.0,219,189.264338
5.0,295,194.95755
0.0,127,197.192691
2.0,220,201.43931
1.0,175,204.694993
1.0,176,207.973991
2.0,183,211.381689
1.0,155,214.234078
4.0,281,219.630489
0.0,127,221.943253
2.0,204,225.863804
0.0,127,228.146197
2.0,184,231.628539
0.0,129,233.944041
1.0,173,237.122776
1.0,173,240.282169
2.0,222,244.497752
2.0,184,247.961375
1.0,174,251.228889
0.0,129,253.630568
2.0,206,257.550067
1.0,176,260.831845
1.0,176,264.117554
2.0,198,267.865779
0.0,127,270.145971
3.0,252,274.933175
0.0,125,277.249988
0.0,129,279.676777
0.0,129,281.909294
3.0,253,286.82035
0.0,125,289.138939
0.0,129,291.444055
2.0,200,295.222098
1.0,170,298.459342
0.0,127,300.698878
1.0,175,303.994917
1.0,178,307.394008
3.0,248,312.211294
4.0,302,318.027682
4.0,301,323.782405
0.0,127,326.161017
0.0,127,328.455567
0.0,129,330.849813
2.0,228,335.271571
1.0,171,338.515131
0.0,125,340.803739
2.0,183,344.334771
0.0,129,346.742261
0.0,127,349.031807
3.0,265,354.140899
2.0,202,357.952528
1.0,153,360.847481
1.0,175,364.122062
0.0,125,366.492592
2.0,202,370.370088
1.0,153,373.263199
1.0,171,376.514795
2.0,221,380.819977
0.0,127,383.148517
1.0,157,386.050908
0.0,125,388.324469
0.0,129,390.751134
0.0,125,392.981089
0.0,129,395.267668
0.0,129,397.688798
2.0,202,401.513982
0.0,127,403.755147
0.0,127,406.037503
0.0,127,408.475932
1.0,176,411.766131
2.0,220,415.927769
0.0,127,418.253273
1.0,173,421.490652
0.0,129,423.796393
0.0,127,426.125215
1.0,173,429.434388
0.0,127,431.790948
1.0,173,434.999101
1.0,172,438.239811
0.0,129,440.599639
1.0,155,443.468565
0.0,127,445.824776
3.0,277,451.160774
0.0,129,453.561374
1.0,153,456.447031
1.0,157,459.37772
3.0,268,464.630518
3.0,213,468.613702
0.0,127,471.038156
2.0,202,474.917048
1.0,175,478.158588
1.0,176,481.560251
0.0,129,483.920755
4.0,285,489.492805
1.0,153,492.307785
2.0,202,496.180231
0.0,123,498.491038
0.0,125,500.833882
1.0,157,503.809568
2.0,223,508.176941
2.0,223,512.43789
0.0,129,514.810543
1.0,172,518.061091
4.0,302,523.864763
0.0,129,526.256198
0.0,127,528.516135
0.0,127,530.814798
1.0,157,533.728279
1.0,173,536.971387
1.0,171,540.176038
4.0,298,546.065576
1.0,173,549.393871
0.0,127,551.690262
3.0,228,556.011592
1.0,171,559.254387
5.0,350,566.15705
2.0,202,569.980146
0.0,127,572.309374
3.0,234,576.767191
1.0,170,579.97594
2.0,200,583.88113
5.0,332,590.403068
2.0,188,593.997357
1.0,155,596.894845
1.0,171,600.16455
2.0,187,603.662869
1.0,153,606.554591
1.0,157,609.493544
1.0,157,612.533651
1.0,176,615.880182
5.0,329,622.305929
0.0,127,624.726811
1.0,178,628.099401
1.0,177,631.416292
1.0,177,634.921896
0.0,127,637.274331
0.0,123,639.544112
0.0,125,641.83576
2.0,224,646.169476
1.0,174,649.464668
0.0,129,651.856175
0.0,127,654.220352
3.0,248,658.982503
5.0,330,665.320496
1.0,170,668.394949
1.0,155,671.357319
0.0,125,673.56585
3.0,271,678.733757
0.0,127,681.164782
0.0,129,683.474929
0.0,125,685.734493
0.0,127,688.038612
6.0,397,695.719449
1.0,155,698.510261
0.0,129,700.752666
0.0,127,703.073581
2.0,203,706.953305
0.0,129,709.27405
5.0,352,716.078647
0.0,127,718.384541
1.0,177,721.755018
1.0,153,724.594603
0.0,127,726.957751
0.0,127,729.269042
9.0,404,737.152607
1.0,174,740.406618
6.0,380,747.774168
2.0,206,751.632281
6.0,378,758.887677
1.0,175,762.237219
1.0,178,765.737343
3.0,252,770.740927
3.0,234,775.333056
0.0,129,777.769416
0.0,129,780.140954
0.0,129,782.476051
11.0,271,787.850663
0.0,129,790.224822
0.0,129,792.649319
0.0,129,794.973647
0.0,129,797.445319
0.0,129,799.861764
0.0,129,802.33318
0.0,129,804.669047
0.0,129,807.10798
0.0,129,809.532905
0.0,129,811.965187
11.0,271,817.30752
8.0,298,823.285528
1.0,175,826.632373
0.0,129,829.032102
0.0,129,831.434082
11.0,271,836.789196
0.0,129,839.18317
11.0,271,844.592716
0.0,129,846.973627
0.0,129,849.406609
0.0,129,851.806389
0.0,129,854.296565
11.0,271,859.675301
0.0,129,862.137717
0.0,129,864.568468
11.0,271,869.840976
0.0,129,872.284048
0.0,129,874.64299
0.0,129,877.12685
0.0,129,879.516778
11.0,271,884.994653
0.0,129,887.351142
11.0,271,892.676103
0.0,129,895.141086
11.0,271,900.415392
0.0,129,902.908775
0.0,129,905.275011
11.0,271,910.64306
0.0,129,913.149838
0.0,129,915.52259
0.0,129,917.931245
11.0,271,923.180914
0.0,129,925.683781
11.0,271,930.979925
0.0,129,933.420061
0.0,129,935.792948
3.0,218,940.209134
0.0,129,942.623757
0.0,129,945.106318
0.0,129,947.431762
0.0,129,949.759753
9.0,404,957.609073
5.0,352,964.591394
0.0,129,967.048013
0.0,129,969.555276
11.0,271,974.892814
0.0,129,977.338331
0.0,129,979.743793
9.0,347,987.066209
0.0,129,989.398476
5.0,352,996.416325
0.0,129,998.796063
0.0,129,1001.229051
0.0,129,1003.546679
6.0,382,1011.045155
0.0,129,1013.397678
0.0,129,1015.705629
0.0,129,1018.102352
2.0,187,1021.640831
0.0,129,1024.138852
9.0,404,1032.11676
0.0,129,1034.409917
0.0,129,1036.798347
9.0,404,1044.812516
9.0,404,1052.724778
9.0,404,1060.810589
0.0,129,1063.093192
5.0,332,1069.67061
5.0,295,1075.507352
0.0,129,1077.882356
5.0,357,1085.06692
3.0,252,1090.005921
0.0,129,1092.450618
0.0,129,1094.950122
0.0,129,1097.369923
0.0,129,1099.92097
0.0,129,1102.380452
0.0,129,1104.891113
0.0,129,1107.360168
0.0,129,1109.882854
0.0,129,1112.353402
0.0,129,1114.897229
0.0,129,1117.352612
0.0,129,1119.835871
0.0,129,1122.20546
4.0,283,1127.923017
0.0,129,1130.26603
0.0,129,1132.623334
0.0,129,1134.866171
0.0,129,1137.267816
0.0,129,1139.627893
9.0,404,1147.641553
0.0,129,1150.051541
0.0,129,1152.481441
9.0,404,1160.467114
0.0,129,1162.800035
0.0,129,1165.112937
0.0,129,1167.545876
0.0,129,1169.868594
0.0,129,1172.301327
0.0,129,1174.672582
9.0,404,1182.677852
0.0,129,1185.037612
0.0,129,1187.344579
0.0,129,1189.756815
9.0,404,1197.722991
0.0,129,1200.032454
0.0,129,1202.437484
0.0,129,1204.792475
9.0,404,1212.705315
9.0,404,1220.663641
0.0,129,1223.016942
9.0,404,1230.84636
9.0,404,1238.815857
9.0,404,1246.973307
0.0,129,1249.30014
0.0,129,1251.666738
0.0,129,1253.9811
0.0,129,1256.435032
0.0,129,1258.767097
9.0,404,1266.693374
0.0,129,1269.104659
0.0,129,1271.442946
9.0,404,1279.472115
9.0,404,1287.530168
0.0,129,1289.968875
9.0,404,1297.888741
0.0,129,1300.182957
9.0,404,1307.988114
0.0,129,1310.397696
0.0,129,1312.712548
9.0,404,1320.570933
0.0,129,1323.000782
0.0,129,1325.347657
0.0,129,1327.73508
0.0,129,1330.062944
0.0,129,1332.480262
9.0,404,1340.347312
0.0,129,1342.690072
0.0,129,1345.096623
0.0,129,1347.421274
0.0,129,1349.795533
9.0,404,1357.912143
0.0,129,1360.223708
0.0,129,1362.555044
9.0,404,1370.47343
9.0,404,1378.532564
9.0,404,1386.580434
0.0,129,1388.909743
0.0,129,1391.255197
0.0,129,1393.532223
0.0,129,1395.892893
0.0,129,1398.223271
0.0,129,1400.655026
0.0,129,1403.036133
0.0,129,1405.409147
0.0,129,1407.694115
9.0,404,1415.686542
9.0,404,1423.665121
9.0,404,1431.621749
9.0,404,1439.485251
0.0,129,1441.944591
0.0,129,1444.292656
0.0,129,1446.71089
0.0,129,1449.022254
0.0,129,1451.443593
0.0,129,1453.76176
9.0,404,1461.841183
0.0,129,1464.22594
0.0,129,1466.491549
9.0,404,1474.434552
0.0,129,1476.882788
0.0,129,1479.234393
0.0,129,1481.602401
0.0,129,1483.856295
0.0,129,1486.188657
0.0,129,1488.500698
0.0,129,1490.89133
0.0,129,1493.198614
