#{"t_start": 1617137074.6751158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
38.0,884,1249.653608
18.0,790,1264.706161
30.0,631,1276.785158
37.0,1076,1297.350564
40.0,951,1315.514987
18.0,663,1328.185432
26.0,895,1345.479543
21.0,747,1359.737431
31.0,911,1377.072636
27.0,966,1395.457856
36.0,817,1411.031137
30.0,848,1427.13202
32.0,787,1442.165883
19.0,814,1457.681695
38.0,988,1476.460821
2.0,223,1480.808262
0.0,129,1483.196897
21.0,779,1498.050286
29.0,963,1516.465211
31.0,854,1532.751282
25.0,744,1546.890132
31.0,652,1559.318305
36.0,983,1578.145703
51.0,1006,1597.29062
29.0,819,1612.970956
47.0,1039,1632.881265
52.0,1344,1658.622223
47.0,1246,1682.527379
28.0,554,1692.977982
37.0,1001,1712.130924
55.0,1357,1738.101239
39.0,972,1756.620272
23.0,923,1774.189981
43.0,1141,1795.962519
27.0,711,1809.395224
40.0,824,1825.169439
25.0,965,1843.556259
43.0,1295,1868.401062
58.0,1227,1891.686493
37.0,1057,1911.863023
40.0,950,1929.891529
33.0,784,1944.908865
19.0,551,1955.346024
9.0,404,1963.829426
0.0,129,1966.327416
0.0,125,1968.684399
30.0,987,1987.735853
23.0,812,2003.175394
55.0,1414,2030.14777
52.0,1356,2056.152107
50.0,1095,2077.011572
38.0,1116,2098.352608
34.0,939,2116.260652
46.0,1063,2136.475709
27.0,814,2151.961547
18.0,620,2163.76462
6.0,331,2169.984441
65.0,1391,2196.625421
47.0,1281,2221.143307
58.0,1151,2243.236346
43.0,980,2261.890461
37.0,1053,2281.935453
63.0,1433,2309.372042
23.0,798,2324.44389
40.0,1125,2345.855773
68.0,1369,2372.193369
30.0,833,2388.180988
21.0,929,2405.972434
13.0,374,2413.010193
33.0,946,2430.965957
32.0,764,2445.53003
29.0,855,2461.726803
117.0,1790,2495.92664
50.0,1424,2523.080804
67.0,1331,2548.563267
81.0,1263,2572.542934
63.0,1282,2596.93001
57.0,1261,2620.9564
67.0,1383,2647.337121
55.0,1301,2672.186649
58.0,1217,2695.589806
27.0,835,2711.390375
55.0,951,2729.436758
54.0,1136,2751.219856
56.0,1072,2771.487793
75.0,1039,2791.205369
76.0,1382,2817.471335
50.0,1338,2842.931324
48.0,1141,2864.591966
79.0,1495,2893.035915
28.0,880,2909.677175
35.0,976,2928.161058
65.0,1658,2959.741126
81.0,1314,2985.22241
42.0,988,3004.311056
101.0,1591,3034.737991
12.0,406,3042.534775
88.0,1450,3070.184835
42.0,781,3084.974854
141.0,1692,3117.369807
54.0,1046,3137.341616
38.0,1033,3157.064725
109.0,1176,3179.423459
83.0,1380,3205.714824
77.0,1076,3226.119488
78.0,1347,3251.796712
83.0,1458,3279.621862
117.0,1357,3305.432826
72.0,1031,3325.004284
69.0,1333,3350.374009
83.0,1093,3370.997513
47.0,1037,3390.674433
26.0,765,3405.260725
7.0,426,3414.056938
0.0,129,3416.408578
1.0,173,3419.614187
1.0,157,3422.528168
120.0,1643,3453.918254
57.0,1230,3477.273386
85.0,1737,3510.39294
130.0,1663,3542.137132
77.0,1453,3569.736974
97.0,1331,3595.048301
102.0,1692,3627.483357
75.0,1109,3648.615174
2.0,187,3652.355349
0.0,127,3654.780933
4.0,281,3660.160485
3.0,221,3664.315923
58.0,1044,3683.951691
109.0,1596,3714.328217
71.0,1331,3739.644153
73.0,1369,3765.668317
205.0,1953,3802.898799
51.0,1313,3827.906793
34.0,1050,3847.903521
104.0,1270,3871.939821
51.0,1061,3892.173467
68.0,1401,3918.775835
47.0,789,3933.638298
91.0,1408,3960.307887
13.0,569,3971.500951
9.0,404,3979.625
79.0,1364,4006.016193
308.0,1934,4042.805498
298.0,1738,4075.788059
130.0,1586,4105.828127
61.0,1116,4127.029508
64.0,1142,4148.647521
109.0,1420,4175.527245
285.0,1667,4207.176538
140.0,1397,4233.701787
50.0,1080,4254.027714
285.0,1518,4282.845232
24.0,803,4298.021139
104.0,1270,4322.104871
44.0,522,4331.820233
34.0,641,4343.986682
61.0,894,4360.758536
135.0,1456,4388.383943
61.0,1336,4413.587831
241.0,1636,4444.817362
112.0,1786,4478.714126
141.0,1689,4510.887244
61.0,1386,4537.248839
28.0,950,4555.270523
2.0,182,4558.743128
4.0,262,4563.802611
14.0,475,4572.818021
177.0,1487,4601.60195
88.0,1713,4634.194131
48.0,913,4651.529919
271.0,1362,4677.298996
120.0,1602,4707.711385
87.0,1498,4736.031358
125.0,1553,4765.481539
295.0,1714,4797.914325
102.0,1347,4823.436448
262.0,1644,4854.55203
