#{"t_start": 1617137074.2672627, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
31.0,894,2679.868248
47.0,1011,2699.254529
92.0,1767,2733.057313
106.0,1505,2761.901554
54.0,1276,2786.085366
37.0,887,2802.924863
58.0,1230,2826.235317
72.0,1379,2852.479286
45.0,1123,2873.815887
66.0,1431,2901.013839
68.0,1277,2925.278561
41.0,1160,2947.232918
58.0,1138,2968.861414
76.0,1105,2990.658967
88.0,1405,3017.552023
46.0,1222,3040.928149
128.0,1807,3075.541416
56.0,1502,3104.335077
96.0,1322,3129.535603
183.0,1439,3157.134897
101.0,1582,3187.356822
39.0,1063,3207.531871
92.0,1608,3238.19765
114.0,1228,3261.613718
90.0,1324,3286.720093
75.0,1382,3313.032539
72.0,1647,3344.445054
49.0,890,3361.265417
32.0,715,3374.706287
51.0,973,3393.16734
16.0,669,3405.909935
6.0,352,3413.072304
5.0,327,3419.541332
1.0,175,3422.776573
84.0,1301,3447.653406
57.0,1143,3469.333139
193.0,1625,3500.264071
35.0,804,3515.522149
101.0,1496,3543.976422
69.0,1463,3571.75455
36.0,983,3590.431152
64.0,941,3608.366678
92.0,1327,3633.650561
20.0,768,3648.136363
1.0,155,3651.163038
1.0,155,3654.180539
6.0,395,3662.005366
110.0,1446,3689.437102
50.0,1019,3708.733426
255.0,1678,3740.705384
95.0,1589,3770.966673
45.0,1121,3792.232061
75.0,881,3808.890424
39.0,1036,3828.611305
77.0,1494,3857.035875
90.0,1273,3881.201645
60.0,1383,3907.594594
162.0,1869,3943.085508
217.0,1235,3966.580579
1.0,177,3969.934817
0.0,129,3972.420595
9.0,404,3980.544322
0.0,129,3983.030494
0.0,129,3985.438529
206.0,1521,4014.328203
52.0,1117,4035.437421
172.0,1616,4066.057292
120.0,1482,4094.185444
210.0,1091,4114.863896
222.0,1367,4140.763036
233.0,1682,4172.707232
84.0,1550,4202.061651
191.0,1528,4231.057731
191.0,1704,4263.489096
123.0,1559,4293.083058
77.0,1211,4315.945763
87.0,1163,4338.099706
283.0,1938,4374.970639
42.0,998,4393.841127
161.0,1873,4429.345018
117.0,1561,4459.014473
244.0,1713,4491.617504
106.0,1577,4521.569031
112.0,1389,4547.992582
16.0,557,4558.746961
12.0,304,4564.696121
14.0,635,4576.826649
56.0,1263,4601.218413
136.0,900,4618.221639
239.0,1633,4649.327307
83.0,1015,4668.516035
249.0,1437,4695.699064
173.0,1520,4724.492452
208.0,1660,4755.954415
296.0,1664,4787.461744
248.0,1652,4818.797358
295.0,1704,4851.052022
140.0,1326,4876.171374
