#{"t_start": 1617129578.6661885, "env_id": null}
r,l,t
50,100,109.100247
37,100,109.680635
32,100,110.258168
39,100,110.844025
38,100,111.426714
36,100,112.005909
39,100,112.585227
51,100,113.166013
34,100,113.74991
38,100,114.326537
34,100,114.908028
35,100,115.482988
36,100,116.065948
36,100,116.650151
34,100,117.228483
35,100,117.810864
39,100,118.388614
31,100,118.970034
44,100,119.547541
31,100,120.124207
36,100,120.698264
40,100,121.277097
42,100,121.857917
35,100,122.441477
34,100,123.020373
39,100,123.60037
46,100,124.182294
40,100,124.756921
43,100,125.336758
36,100,125.916577
45,100,126.495432
38,100,127.075857
35,100,127.673279
42,100,128.319065
39,100,128.981501
33,100,129.584694
40,100,130.233335
37,100,130.824967
40,100,131.416392
40,100,132.14262
33,100,132.780465
43,100,133.365044
36,100,133.945593
39,100,134.537378
38,100,135.123731
37,100,135.704498
34,100,136.299148
31,100,136.892395
47,100,137.495511
39,100,138.074062
35,100,138.661258
36,100,139.245224
40,100,139.834097
40,100,140.422475
37,100,141.003583
33,100,141.589994
29,100,142.17553
42,100,142.758721
41,100,143.352499
39,100,143.936759
41,100,144.523025
49,100,145.109252
37,100,145.692915
39,100,146.282908
36,100,146.869097
30,100,147.452691
36,100,148.036235
33,100,148.620436
28,100,149.212565
46,100,149.798367
46,100,150.380018
35,100,150.964249
43,100,151.547701
38,100,152.139338
39,100,152.825977
44,100,153.517292
42,100,154.134608
38,100,154.749067
39,100,155.336294
42,100,155.915966
31,100,156.498306
45,100,157.082648
33,100,157.665419
35,100,158.246839
25,100,158.833043
33,100,159.416405
38,100,160.001243
46,100,160.584871
38,100,161.173207
38,100,161.759035
41,100,162.342895
42,100,162.93893
37,100,163.524639
38,100,164.11286
45,100,164.697232
45,100,165.285769
36,100,165.872283
31,100,166.455429
35,100,167.042909
35,100,167.624973
39,100,168.327598
37,100,169.022763
32,100,169.713365
41,100,170.429133
34,100,171.189289
40,100,171.787104
40,100,172.376469
43,100,172.966584
40,100,173.553369
42,100,174.143678
37,100,174.742361
45,100,175.412119
37,100,176.00738
48,100,176.596002
48,100,177.183402
45,100,177.77199
34,100,178.35743
31,100,178.984895
42,100,179.574052
37,100,180.158454
38,100,180.74604
27,100,181.32977
36,100,181.916461
33,100,182.510383
31,100,183.094111
34,100,183.681774
42,100,184.273023
40,100,184.859942
41,100,185.452188
40,100,186.039807
36,100,186.623938
41,100,187.246604
28,100,187.863512
38,100,188.456382
43,100,189.039412
40,100,189.629313
42,100,190.215951
31,100,190.802585
40,100,191.39343
39,100,191.974546
32,100,192.557967
47,100,193.140404
40,100,193.727581
34,100,194.313885
38,100,194.897087
40,100,195.47807
40,100,196.062455
39,100,196.646094
35,100,197.23745
37,100,197.835573
35,100,198.443139
38,100,199.027593
39,100,199.65108
35,100,200.265265
45,100,200.876322
38,100,201.476263
34,100,202.091195
36,100,202.700486
35,100,203.293974
40,100,203.87616
32,100,204.462681
39,100,205.048018
42,100,205.630373
42,100,206.220694
43,100,206.81187
39,100,207.396086
41,100,207.97966
35,100,208.562413
42,100,209.150463
35,100,209.737633
35,100,210.321288
41,100,210.935715
39,100,211.546393
34,100,212.160449
39,100,212.763168
43,100,213.363646
32,100,213.958082
42,100,214.544143
43,100,215.142286
35,100,215.733475
32,100,216.323624
41,100,216.907688
42,100,217.493836
31,100,218.084992
34,100,218.675587
33,100,219.264995
38,100,219.844952
44,100,220.43257
32,100,221.017576
39,100,221.600879
40,100,222.184026
43,100,222.77311
39,100,223.352342
38,100,223.94
35,100,224.526803
40,100,225.112399
35,100,225.694887
43,100,226.281182
36,100,226.867191
43,100,227.457305
28,100,228.045569
32,100,228.628393
48,100,229.215359
41,100,229.804748
41,100,230.390075
40,100,230.974293
36,100,231.556439
43,100,232.138709
46,100,232.727189
48,100,233.308529
27,100,233.897128
36,100,234.483307
43,100,235.065519
35,100,235.647657
42,100,236.232749
42,100,236.817753
35,100,237.403728
41,100,237.987886
40,100,238.573727
47,100,239.163478
39,100,239.750193
34,100,240.335473
46,100,240.920393
39,100,241.503191
33,100,242.088982
37,100,242.674732
37,100,243.260435
41,100,243.85606
40,100,244.438945
38,100,245.027273
34,100,245.605836
41,100,246.184863
29,100,246.769731
46,100,247.353254
41,100,247.933885
37,100,248.513608
42,100,249.095873
38,100,249.681082
41,100,250.271178
38,100,250.853286
37,100,251.435616
32,100,252.0145
45,100,252.598206
46,100,253.181674
36,100,253.765959
40,100,254.345542
38,100,254.927986
41,100,255.510858
47,100,256.096671
37,100,256.680184
46,100,257.268754
41,100,257.855345
47,100,258.44015
34,100,259.028039
38,100,259.613515
45,100,260.194885
42,100,260.787527
36,100,261.373537
46,100,261.960357
36,100,262.544173
39,100,263.130119
35,100,263.719064
37,100,264.305192
40,100,264.895981
43,100,265.47892
36,100,266.065061
42,100,266.649779
43,100,267.234895
32,100,267.816982
46,100,268.403535
45,100,268.987023
34,100,269.574972
48,100,270.1614
40,100,270.763234
46,100,271.325175
36,100,271.915618
40,100,272.498525
46,100,273.083319
36,100,273.671248
42,100,274.255603
50,100,274.842138
40,100,275.427104
40,100,276.012925
40,100,276.600429
42,100,277.185622
36,100,277.774056
40,100,278.358701
39,100,278.964267
32,100,279.554135
35,100,280.141005
35,100,280.728594
42,100,281.317393
43,100,281.900376
40,100,282.487324
38,100,283.067444
35,100,283.650924
41,100,284.240116
32,100,284.82741
35,100,285.421988
36,100,286.076796
41,100,286.661897
42,100,287.256461
38,100,287.83509
34,100,288.423808
37,100,289.005604
47,100,289.597037
30,100,290.179074
38,100,290.769466
44,100,291.360775
28,100,291.94493
39,100,292.531937
51,100,293.122045
40,100,293.708533
43,100,294.303081
34,100,294.889153
39,100,295.476828
29,100,296.065247
31,100,296.653633
44,100,297.252907
33,100,297.83405
34,100,298.416413
38,100,299.002043
36,100,299.627234
46,100,300.235799
40,100,300.825469
38,100,301.408355
46,100,301.989356
31,100,302.61151
43,100,303.239235
35,100,303.828236
40,100,304.428034
43,100,305.017283
38,100,305.60265
39,100,306.191309
48,100,306.78194
33,100,307.369442
44,100,307.954675
36,100,308.536195
40,100,309.123631
38,100,309.709169
38,100,310.29747
41,100,310.88637
38,100,311.478631
40,100,312.064999
36,100,312.649952
44,100,313.237922
37,100,313.818399
43,100,314.402237
36,100,314.989564
44,100,315.575045
35,100,316.159203
33,100,316.749209
38,100,317.332934
38,100,317.921948
39,100,318.501741
35,100,319.087644
45,100,319.672913
32,100,320.259718
37,100,320.85295
40,100,321.441157
39,100,322.061857
38,100,322.680448
48,100,323.28113
38,100,323.867863
34,100,324.446121
37,100,325.034608
37,100,325.618766
36,100,326.205573
46,100,326.779545
30,100,327.362898
37,100,327.945986
44,100,328.526886
40,100,329.109803
40,100,329.694392
41,100,330.2745
37,100,330.855934
44,100,331.436338
44,100,332.021937
43,100,332.613427
39,100,333.194532
44,100,333.779721
42,100,334.360931
40,100,334.946557
40,100,335.530472
38,100,336.119308
38,100,336.707724
39,100,337.296399
41,100,337.884266
38,100,338.471185
35,100,339.060524
42,100,339.64018
40,100,340.242531
41,100,340.85257
40,100,341.453783
37,100,342.055318
46,100,342.643387
34,100,343.229398
36,100,343.823291
40,100,344.40235
42,100,344.982226
43,100,345.568176
38,100,346.152344
40,100,346.739976
45,100,347.326379
37,100,347.919538
37,100,348.498112
42,100,349.085944
37,100,349.711623
44,100,350.286291
43,100,350.884254
36,100,351.49062
52,100,352.09082
32,100,352.689666
48,100,353.287091
36,100,353.875339
47,100,354.459681
42,100,355.042832
41,100,355.626999
40,100,356.21891
45,100,356.804347
35,100,357.389655
41,100,357.978923
38,100,358.564992
38,100,359.150272
39,100,359.743075
42,100,360.327918
48,100,360.914599
44,100,361.516116
41,100,362.101496
43,100,362.679108
45,100,363.265481
37,100,363.855842
40,100,364.434172
40,100,365.022716
47,100,365.599854
35,100,366.190155
38,100,366.77847
46,100,367.389201
37,100,368.006271
42,100,368.583084
37,100,369.165917
42,100,369.747219
38,100,370.327433
41,100,370.91192
48,100,371.496312
40,100,372.096616
37,100,372.682746
43,100,373.260092
44,100,373.836263
44,100,374.415349
39,100,375.01456
36,100,375.597236
43,100,376.187446
43,100,376.756876
34,100,377.344174
41,100,377.929018
37,100,378.510355
43,100,379.090672
30,100,379.674884
36,100,380.300509
35,100,380.926029
39,100,381.53513
47,100,382.130391
30,100,382.733116
41,100,383.334729
40,100,383.927049
43,100,384.505959
47,100,385.089909
45,100,385.682453
32,100,386.274115
37,100,386.860735
44,100,387.450871
41,100,388.038571
36,100,388.626622
46,100,389.213769
41,100,389.798163
37,100,390.394838
45,100,390.983581
46,100,391.575156
37,100,392.171362
38,100,392.759143
33,100,393.343235
35,100,393.925984
37,100,394.514075
52,100,395.103037
32,100,395.686775
35,100,396.277208
44,100,396.862123
34,100,397.463076
33,100,398.051357
37,100,398.618689
38,100,399.22465
43,100,399.818342
44,100,400.401884
50,100,400.982199
45,100,401.567173
44,100,402.151981
42,100,402.743811
43,100,403.333971
41,100,403.919771
48,100,404.50316
36,100,405.088968
39,100,405.670961
42,100,406.260705
44,100,406.839332
41,100,407.455061
33,100,408.058513
42,100,408.657242
33,100,409.258124
33,100,409.845653
41,100,410.442761
43,100,411.024912
34,100,411.60374
37,100,412.187793
33,100,412.768652
40,100,413.346441
46,100,413.935988
40,100,414.520444
40,100,415.107428
42,100,415.688222
35,100,416.273987
41,100,416.861443
40,100,417.473122
41,100,418.063956
39,100,418.633057
48,100,419.201286
36,100,419.7786
42,100,420.363773
38,100,420.950892
36,100,421.577933
32,100,422.240975
45,100,422.859151
42,100,423.726499
37,100,424.768084
47,100,425.377002
35,100,425.97711
41,100,426.61149
36,100,427.267744
34,100,427.904635
37,100,428.623607
43,100,429.277462
39,100,429.900961
38,100,430.492042
39,100,431.076549
39,100,431.7066
44,100,432.33144
28,100,432.948415
37,100,433.54034
40,100,434.121491
42,100,434.706667
34,100,435.424921
36,100,436.111246
44,100,436.747796
32,100,437.342261
46,100,437.936447
34,100,438.526893
39,100,439.113026
31,100,439.700391
41,100,440.285019
41,100,440.876187
41,100,441.464416
44,100,442.059296
36,100,442.657219
37,100,443.243336
39,100,443.830277
38,100,444.413609
33,100,444.997522
42,100,445.588362
37,100,446.179524
29,100,446.76414
36,100,447.349672
36,100,447.941669
38,100,448.535124
34,100,449.141207
32,100,449.719499
46,100,450.296251
44,100,450.879798
37,100,451.463096
50,100,452.049991
36,100,452.632842
30,100,453.215755
38,100,453.798086
47,100,454.378838
43,100,454.969343
36,100,455.557235
24,100,456.139693
36,100,456.727299
35,100,457.307882
43,100,457.897061
33,100,458.48069
44,100,459.071802
38,100,459.656125
47,100,460.247747
39,100,460.842897
39,100,461.421947
39,100,462.00811
39,100,462.593129
48,100,463.185618
42,100,463.784249
40,100,464.383011
38,100,464.989745
39,100,465.550938
38,100,466.15016
37,100,466.743018
42,100,467.327659
40,100,467.896744
24,100,468.492311
34,100,469.083844
46,100,469.696391
36,100,470.278483
48,100,470.855059
40,100,471.458585
33,100,472.030933
41,100,472.616347
45,100,473.202371
42,100,473.787657
44,100,474.365825
40,100,474.949492
32,100,475.534167
39,100,476.118545
37,100,476.701357
45,100,477.289244
43,100,477.883187
44,100,478.465166
41,100,479.045158
42,100,479.627042
37,100,480.215018
35,100,480.823469
38,100,481.59517
42,100,482.300241
40,100,482.942891
38,100,483.584115
37,100,484.190744
40,100,484.801624
43,100,485.396621
40,100,485.989396
41,100,486.568562
39,100,487.159629
38,100,487.749276
40,100,488.340386
46,100,488.92543
49,100,489.51421
48,100,490.097689
46,100,490.689999
40,100,491.267003
39,100,491.852267
43,100,492.457824
41,100,493.045751
38,100,493.642225
40,100,494.230894
45,100,494.793449
41,100,495.378213
43,100,495.979595
40,100,496.563644
37,100,497.15473
46,100,497.760412
34,100,498.395088
40,100,498.977417
45,100,499.583014
40,100,500.177761
46,100,500.768512
39,100,501.353562
44,100,501.943645
45,100,502.558659
47,100,503.170256
41,100,503.754804
33,100,504.351895
46,100,504.935882
41,100,505.523643
32,100,506.105568
45,100,506.685495
45,100,507.265157
37,100,507.848417
40,100,508.438949
42,100,509.044707
49,100,509.636002
38,100,510.221694
41,100,510.797693
39,100,511.391497
48,100,511.956736
38,100,512.542869
33,100,513.126106
49,100,513.70954
38,100,514.295347
38,100,514.900733
37,100,515.50401
35,100,516.11157
38,100,516.71957
41,100,517.318263
43,100,517.934817
47,100,518.534707
42,100,519.128593
42,100,519.731588
45,100,520.337093
40,100,520.945934
40,100,521.550689
44,100,522.160928
49,100,522.761349
37,100,523.37008
43,100,523.976236
40,100,524.556387
46,100,525.140484
39,100,525.721185
40,100,526.311127
45,100,526.892128
47,100,527.477765
38,100,528.070796
41,100,528.654104
43,100,529.230606
36,100,529.824467
40,100,530.40907
46,100,530.991219
36,100,531.577241
38,100,532.157887
41,100,532.740911
46,100,533.32611
48,100,533.913027
43,100,534.497461
43,100,535.083459
43,100,535.674736
44,100,536.262956
28,100,536.836342
37,100,537.419138
42,100,538.006237
48,100,538.587126
46,100,539.176393
34,100,539.750566
41,100,540.331634
35,100,540.926746
36,100,541.522219
37,100,542.113755
39,100,542.692348
36,100,543.26997
44,100,543.850565
45,100,544.44575
36,100,545.012734
38,100,545.594118
38,100,546.173576
45,100,546.766088
40,100,547.369599
33,100,547.94994
37,100,548.537487
35,100,549.115118
37,100,549.698509
38,100,550.29391
41,100,550.880249
40,100,551.457587
43,100,552.028181
40,100,552.614758
34,100,553.217435
34,100,553.786651
35,100,554.375496
44,100,554.953734
35,100,555.540827
41,100,556.126634
38,100,556.71032
32,100,557.291779
37,100,557.874556
45,100,558.472895
43,100,559.051903
37,100,559.643433
39,100,560.219714
33,100,560.809486
38,100,561.416446
40,100,561.993562
35,100,562.564244
45,100,563.161939
36,100,563.736176
41,100,564.314448
36,100,564.896175
39,100,565.49602
37,100,566.064547
39,100,566.650106
39,100,567.238876
41,100,567.824995
49,100,568.406317
34,100,568.988637
45,100,569.570294
41,100,570.164295
40,100,570.755385
43,100,571.338017
37,100,571.91787
45,100,572.50427
38,100,573.106209
44,100,573.698473
38,100,574.287651
42,100,574.850669
38,100,575.423982
50,100,576.008501
34,100,576.597252
37,100,577.176847
41,100,577.764379
37,100,578.341082
35,100,578.92512
39,100,579.507341
40,100,580.095043
35,100,580.668956
41,100,581.250452
35,100,581.830323
43,100,582.411425
35,100,582.991472
37,100,583.573476
45,100,584.167831
40,100,584.74511
37,100,585.323736
42,100,585.902801
42,100,586.486462
32,100,587.079396
38,100,587.656382
41,100,588.237221
38,100,588.814509
45,100,589.405406
41,100,590.007784
33,100,590.589742
40,100,591.169703
30,100,591.739498
33,100,592.323139
46,100,592.900773
35,100,593.48775
34,100,594.06874
47,100,594.648473
46,100,595.229504
47,100,595.812494
43,100,596.400602
34,100,596.989075
44,100,597.566824
35,100,598.145594
39,100,598.726834
45,100,599.310107
44,100,599.894029
48,100,600.470992
44,100,601.054399
46,100,601.649645
44,100,602.221856
43,100,602.801904
47,100,603.38199
47,100,603.963833
43,100,604.555762
42,100,605.15168
36,100,605.714808
38,100,606.297644
43,100,606.87819
39,100,607.467081
37,100,608.043217
46,100,608.627939
45,100,609.205245
46,100,609.799835
40,100,610.384562
38,100,610.953936
46,100,611.545319
43,100,612.120424
43,100,612.720437
41,100,613.295592
37,100,613.894301
46,100,614.491946
39,100,615.068163
43,100,615.65762
46,100,616.225608
37,100,616.800086
43,100,617.380505
39,100,617.969481
38,100,618.553888
40,100,619.125298
39,100,619.713129
45,100,620.316733
51,100,620.931201
36,100,621.548262
35,100,622.218876
42,100,622.836855
40,100,623.438012
43,100,624.049426
30,100,624.702187
49,100,625.352424
40,100,625.978648
42,100,626.587757
43,100,627.258752
44,100,628.248623
35,100,628.970146
39,100,629.68688
40,100,630.365651
41,100,631.220901
39,100,631.923023
41,100,632.571867
41,100,633.272024
41,100,634.094255
39,100,634.858397
39,100,635.518797
44,100,636.219924
41,100,636.945243
42,100,637.627619
40,100,638.33724
42,100,639.094596
42,100,640.018324
37,100,640.817854
37,100,641.548982
33,100,642.169061
41,100,642.885523
38,100,643.510504
41,100,644.163299
36,100,644.822742
34,100,645.519956
43,100,646.128001
40,100,646.711104
44,100,647.292652
43,100,647.868787
31,100,648.459501
35,100,649.05507
36,100,649.64643
42,100,650.231644
41,100,650.84572
38,100,651.449152
44,100,652.087289
37,100,652.670186
47,100,653.262481
45,100,653.84389
47,100,654.434754
42,100,655.00785
40,100,655.593236
38,100,656.231077
42,100,656.898767
38,100,657.521827
36,100,658.147253
42,100,658.786932
41,100,659.521182
38,100,660.155917
44,100,660.779166
42,100,661.386734
36,100,662.276972
43,100,662.962524
35,100,663.570143
40,100,664.168866
39,100,664.798901
43,100,665.410748
41,100,666.020532
49,100,666.730592
38,100,667.537243
35,100,668.416925
35,100,669.312567
40,100,670.043221
41,100,670.66371
45,100,671.271827
40,100,671.870008
43,100,672.494117
45,100,673.120216
42,100,673.702309
35,100,674.322006
44,100,674.945368
42,100,675.548926
49,100,676.179507
47,100,676.772014
49,100,677.395804
52,100,678.061921
40,100,678.679476
40,100,679.266648
40,100,679.858727
36,100,680.452942
37,100,681.063559
33,100,681.741634
38,100,682.411039
39,100,683.058657
39,100,683.72459
43,100,684.36682
39,100,684.983137
38,100,685.568476
40,100,686.181257
39,100,686.759077
35,100,687.339932
46,100,687.932957
42,100,688.509589
37,100,689.111907
43,100,689.703295
39,100,690.277162
42,100,690.858574
35,100,691.453132
35,100,692.036761
43,100,692.616775
38,100,693.213893
38,100,693.804989
40,100,694.422491
36,100,694.99668
47,100,695.628672
37,100,696.266382
38,100,696.88986
40,100,697.483823
47,100,698.122608
41,100,698.7391
41,100,699.431409
46,100,700.127521
34,100,700.7796
38,100,701.5495
43,100,702.187776
45,100,702.783665
45,100,703.388492
39,100,704.003788
38,100,704.598339
37,100,705.188421
40,100,705.763807
40,100,706.373248
40,100,706.979083
40,100,707.566872
41,100,708.180732
39,100,708.777835
37,100,709.383388
35,100,709.996537
36,100,710.612872
41,100,711.240847
38,100,711.844891
42,100,712.438244
40,100,713.033742
44,100,713.62843
45,100,714.242919
50,100,714.84328
45,100,715.449532
42,100,716.037269
35,100,716.621202
37,100,717.225315
47,100,717.812155
40,100,718.434975
45,100,719.007878
40,100,719.592359
38,100,720.180069
34,100,720.764848
47,100,721.34031
44,100,721.930396
37,100,722.53723
40,100,723.129848
42,100,723.707911
43,100,724.289477
49,100,724.871684
47,100,725.452909
36,100,726.052052
34,100,726.666085
34,100,727.298198
50,100,727.913329
41,100,728.559027
46,100,729.23574
39,100,729.869442
42,100,730.540682
43,100,731.246624
29,100,731.894047
42,100,732.52778
40,100,733.110492
38,100,733.694639
41,100,734.291151
51,100,734.871322
40,100,735.472847
42,100,736.149069
40,100,736.932456
43,100,737.634965
40,100,738.280667
41,100,738.906964
40,100,739.535052
46,100,740.194331
39,100,740.800686
46,100,741.390967
53,100,741.995544
44,100,742.686305
45,100,743.429557
46,100,744.101386
28,100,744.776117
43,100,745.417291
42,100,746.173357
50,100,746.869134
37,100,747.469852
37,100,748.064838
44,100,748.672364
41,100,749.256511
35,100,749.837871
42,100,750.41398
39,100,751.010315
43,100,751.592554
31,100,752.186364
37,100,752.771175
41,100,753.387892
40,100,754.03298
40,100,754.709596
40,100,755.354825
45,100,755.946337
37,100,756.557194
35,100,757.18181
37,100,757.778438
43,100,758.363438
41,100,758.971381
38,100,759.588134
41,100,760.178163
41,100,760.789521
39,100,761.399445
53,100,762.001032
43,100,762.586269
35,100,763.174381
50,100,763.791856
43,100,764.382293
34,100,764.970535
39,100,765.60833
39,100,766.230157
39,100,766.884006
44,100,767.49883
38,100,768.094469
39,100,768.685567
38,100,769.26814
40,100,769.920844
42,100,770.563862
39,100,771.228309
34,100,771.8707
32,100,772.609001
48,100,773.289345
38,100,773.955248
41,100,774.641078
46,100,775.301824
42,100,775.938818
45,100,776.526218
39,100,777.121272
41,100,777.715264
35,100,778.298373
44,100,778.890357
36,100,779.479596
48,100,780.076514
41,100,780.66022
47,100,781.2547
38,100,781.844989
33,100,782.441222
43,100,783.023704
41,100,783.620731
35,100,784.213929
42,100,784.834416
37,100,785.48212
39,100,786.101679
38,100,786.705829
35,100,787.316656
37,100,787.944999
38,100,788.645974
39,100,789.300908
37,100,790.046532
40,100,790.668025
38,100,791.375622
41,100,792.001285
42,100,792.718208
42,100,793.412043
48,100,794.069881
35,100,794.677003
45,100,795.267125
38,100,795.870599
41,100,796.489087
42,100,797.140432
37,100,797.966898
39,100,798.702095
46,100,799.529017
44,100,800.287303
46,100,801.204696
42,100,802.045227
40,100,802.813364
37,100,803.490407
42,100,804.185969
44,100,805.12105
36,100,805.818083
36,100,806.626649
37,100,807.337599
41,100,808.007927
39,100,808.677785
38,100,809.312881
38,100,809.907099
40,100,810.616077
48,100,811.241412
35,100,811.834706
32,100,812.421705
38,100,813.005136
52,100,813.593947
40,100,814.181004
39,100,814.785714
43,100,815.380779
40,100,815.962696
43,100,816.549343
39,100,817.14025
41,100,817.732688
37,100,818.33376
49,100,818.912761
46,100,819.506444
37,100,820.10113
43,100,820.722475
44,100,821.330059
41,100,821.934942
40,100,822.506758
33,100,823.091412
42,100,823.678841
34,100,824.288012
39,100,824.886491
48,100,825.488661
40,100,826.058069
40,100,826.659716
44,100,827.245952
48,100,827.820759
42,100,828.39877
39,100,828.980573
34,100,829.577805
39,100,830.147346
38,100,830.73124
43,100,831.315139
38,100,831.904978
38,100,832.502285
37,100,833.091101
43,100,833.682415
42,100,834.269292
42,100,834.86041
37,100,835.454504
45,100,836.039158
40,100,836.62282
37,100,837.206406
44,100,837.812091
37,100,838.404991
35,100,839.042071
41,100,839.628281
36,100,840.218662
36,100,840.801718
35,100,841.393434
51,100,841.983065
39,100,842.592342
36,100,843.162837
49,100,843.815735
44,100,844.541281
44,100,845.291059
45,100,845.967946
37,100,846.586122
42,100,847.184169
47,100,847.808256
43,100,848.402256
37,100,848.979526
40,100,849.624392
43,100,850.382811
41,100,851.097066
42,100,851.856159
45,100,852.520824
30,100,853.139717
42,100,853.725635
46,100,854.313194
39,100,854.914934
40,100,855.499776
39,100,856.313907
35,100,857.027889
39,100,857.788056
43,100,858.446765
42,100,859.094853
41,100,859.797834
38,100,860.630118
39,100,861.417658
38,100,862.14034
41,100,862.808464
38,100,863.482153
35,100,864.200582
45,100,864.927618
43,100,865.614179
44,100,866.246489
45,100,866.841991
39,100,867.446742
37,100,868.037604
35,100,868.616292
37,100,869.199435
44,100,869.791274
40,100,870.368262
36,100,870.963662
35,100,871.560642
48,100,872.156643
37,100,872.723875
47,100,873.310629
43,100,873.919879
37,100,874.525453
37,100,875.11147
36,100,875.710549
38,100,876.305316
34,100,876.913755
49,100,877.497256
39,100,878.096436
41,100,878.699647
40,100,879.307204
38,100,879.955966
40,100,880.599676
49,100,881.194272
42,100,881.804403
43,100,882.414965
41,100,883.072143
42,100,883.695864
40,100,884.280962
39,100,884.873245
48,100,885.486623
44,100,886.123898
40,100,886.707456
43,100,887.290977
38,100,887.897834
48,100,888.554516
47,100,889.142666
48,100,889.735641
40,100,890.33504
38,100,891.001915
39,100,891.689492
45,100,892.298326
38,100,892.905531
39,100,893.59055
45,100,894.235327
37,100,894.825075
48,100,895.407819
42,100,895.989247
42,100,896.581171
42,100,897.170743
54,100,897.750062
38,100,898.338644
37,100,898.937735
50,100,899.508946
44,100,900.08943
41,100,900.71872
37,100,901.344746
45,100,901.931523
35,100,902.523448
49,100,903.105473
38,100,903.694622
38,100,904.28136
39,100,904.860734
29,100,905.442033
45,100,906.046
37,100,906.648524
41,100,907.24111
37,100,907.823345
37,100,908.403023
37,100,908.987575
52,100,909.570902
46,100,910.159901
39,100,910.744081
46,100,911.357025
44,100,911.95958
45,100,912.548974
40,100,913.195633
36,100,913.815019
45,100,914.397837
40,100,914.99323
48,100,915.573447
35,100,916.169549
43,100,916.774108
41,100,917.361667
44,100,917.943791
49,100,918.512375
35,100,919.118434
41,100,919.694792
38,100,920.328002
44,100,920.937879
50,100,921.538464
43,100,922.137638
47,100,922.75303
44,100,923.36967
43,100,923.976265
46,100,924.602276
40,100,925.188304
49,100,925.804656
39,100,926.369453
44,100,926.95179
35,100,927.538728
39,100,928.143363
34,100,928.731618
37,100,929.341777
44,100,929.928611
31,100,930.512972
32,100,931.119338
42,100,931.728894
42,100,932.337082
46,100,933.000642
35,100,933.631239
37,100,934.238121
42,100,934.820284
48,100,935.415417
38,100,936.012527
36,100,936.61292
32,100,937.202941
43,100,937.785679
36,100,938.371008
