#{"t_start": 1617129578.637379, "env_id": null}
r,l,t
38,100,252.042208
41,100,252.626033
38,100,253.209115
33,100,253.793913
32,100,254.373477
38,100,254.955447
42,100,255.539014
44,100,256.124279
41,100,256.708105
39,100,257.296526
50,100,257.883188
31,100,258.468022
44,100,259.055953
26,100,259.641365
38,100,260.222698
36,100,260.815369
31,100,261.401489
38,100,261.987496
39,100,262.572176
31,100,263.158047
46,100,263.746504
41,100,264.332994
39,100,264.923908
38,100,265.506869
39,100,266.093048
28,100,266.67695
39,100,267.262774
40,100,267.84479
42,100,268.431247
38,100,269.015196
37,100,269.602935
38,100,270.18935
39,100,270.79064
48,100,271.353083
38,100,271.942815
41,100,272.526244
46,100,273.110566
38,100,273.699109
37,100,274.283564
37,100,274.869963
39,100,275.455401
46,100,276.040779
35,100,276.628194
43,100,277.213651
38,100,277.801822
35,100,278.386886
43,100,278.99229
35,100,279.581544
44,100,280.168738
31,100,280.75672
35,100,281.345358
37,100,281.928263
43,100,282.514787
39,100,283.094904
37,100,283.678839
36,100,284.268053
41,100,284.855282
36,100,285.44979
36,100,286.10416
35,100,286.689671
42,100,287.284321
40,100,287.862954
37,100,288.451246
34,100,289.033545
42,100,289.624837
42,100,290.207378
38,100,290.797293
33,100,291.388728
35,100,291.9723
42,100,292.560287
39,100,293.149994
40,100,293.736458
38,100,294.33093
44,100,294.917119
37,100,295.504706
39,100,296.093213
47,100,296.681433
26,100,297.280632
37,100,297.862008
40,100,298.444343
39,100,299.029916
38,100,299.65519
41,100,300.263498
48,100,300.853018
38,100,301.436212
44,100,302.017177
38,100,302.638798
45,100,303.26714
41,100,303.856206
36,100,304.455146
37,100,305.04468
35,100,305.630388
36,100,306.219107
34,100,306.809802
39,100,307.397377
36,100,307.982492
38,100,308.564237
49,100,309.151539
37,100,309.737053
43,100,310.32531
36,100,310.914645
37,100,311.506481
37,100,312.093018
39,100,312.677725
39,100,313.265654
32,100,313.846314
37,100,314.429458
49,100,315.017681
36,100,315.602862
29,100,316.187091
45,100,316.776651
41,100,317.360794
47,100,317.94986
49,100,318.529682
45,100,319.115633
50,100,319.700855
44,100,320.287573
27,100,320.880341
31,100,321.468946
41,100,322.090009
34,100,322.707596
38,100,323.309008
46,100,323.895258
42,100,324.473894
47,100,325.062452
40,100,325.646615
39,100,326.233838
41,100,326.80683
38,100,327.390479
40,100,327.973689
42,100,328.554838
39,100,329.137499
40,100,329.721626
33,100,330.302614
44,100,330.884003
25,100,331.464595
33,100,332.049718
31,100,332.641181
43,100,333.222006
38,100,333.807495
32,100,334.388844
43,100,334.974557
39,100,335.558364
35,100,336.147381
39,100,336.73593
32,100,337.324318
36,100,337.91214
36,100,338.499094
41,100,339.087809
38,100,339.66804
42,100,340.269699
30,100,340.880367
33,100,341.480926
40,100,342.083198
36,100,342.671358
35,100,343.256711
42,100,343.851123
41,100,344.429589
43,100,345.010168
36,100,345.595988
39,100,346.180267
37,100,346.767374
42,100,347.354409
41,100,347.947431
41,100,348.526223
51,100,349.113905
39,100,349.739239
41,100,350.314285
41,100,350.912007
40,100,351.518349
38,100,352.118648
39,100,352.717412
54,100,353.314301
41,100,353.902635
31,100,354.486936
37,100,355.070534
43,100,355.654943
48,100,356.245946
41,100,356.832302
42,100,357.417693
41,100,358.006643
38,100,358.5928
41,100,359.178113
38,100,359.771007
37,100,360.356285
41,100,360.942498
41,100,361.543882
44,100,362.129413
39,100,362.706542
46,100,363.292661
39,100,363.883281
50,100,364.461695
44,100,365.049804
34,100,365.627262
40,100,366.217934
43,100,366.806377
43,100,367.417483
30,100,368.033504
40,100,368.610861
48,100,369.193778
28,100,369.775058
43,100,370.355212
38,100,370.939791
47,100,371.523723
45,100,372.124421
40,100,372.710598
39,100,373.288127
38,100,373.864045
38,100,374.443068
36,100,375.042416
42,100,375.625078
48,100,376.215711
43,100,376.784078
44,100,377.372041
36,100,377.956382
39,100,378.538306
38,100,379.118534
35,100,379.702732
43,100,380.328318
39,100,380.953789
35,100,381.562841
37,100,382.158115
33,100,382.760311
42,100,383.362952
48,100,383.954471
39,100,384.533821
42,100,385.11775
43,100,385.71015
38,100,386.301245
41,100,386.888793
39,100,387.478745
37,100,388.065754
34,100,388.653799
44,100,389.240967
39,100,389.826396
40,100,390.422875
30,100,391.011336
36,100,391.602222
40,100,392.199168
33,100,392.786302
43,100,393.371071
43,100,393.953316
42,100,394.541502
41,100,395.131134
34,100,395.714638
41,100,396.304934
42,100,396.890049
40,100,397.491028
35,100,398.079271
39,100,398.646098
38,100,399.253739
36,100,399.846541
38,100,400.429807
46,100,401.010046
38,100,401.595403
40,100,402.17981
44,100,402.771093
36,100,403.361895
45,100,403.9476
45,100,404.530725
32,100,405.11671
38,100,405.698845
47,100,406.28843
38,100,406.867596
46,100,407.48308
33,100,408.086254
44,100,408.685078
41,100,409.285903
35,100,409.873389
42,100,410.47072
40,100,411.052923
43,100,411.631473
37,100,412.215669
44,100,412.796552
37,100,413.374377
42,100,413.963796
47,100,414.54823
39,100,415.135285
45,100,415.716297
40,100,416.301939
47,100,416.888721
45,100,417.500157
39,100,418.0918
37,100,418.660501
41,100,419.229112
38,100,419.806755
41,100,420.391705
47,100,420.97869
38,100,421.604976
47,100,422.268012
41,100,422.886993
40,100,423.752738
49,100,424.795109
35,100,425.404505
47,100,426.004883
43,100,426.639264
38,100,427.295526
38,100,427.931928
46,100,428.651289
39,100,429.304519
51,100,429.929187
40,100,430.519893
37,100,431.104549
47,100,431.733772
40,100,432.3594
39,100,432.976374
42,100,433.568341
35,100,434.149656
39,100,434.734535
45,100,435.451932
43,100,436.139103
43,100,436.77572
40,100,437.370193
42,100,437.964813
38,100,438.555017
40,100,439.141159
48,100,439.728192
40,100,440.312882
39,100,440.904094
38,100,441.491548
36,100,442.087247
39,100,442.685527
41,100,443.271549
31,100,443.857975
31,100,444.441523
46,100,445.025431
41,100,445.616305
38,100,446.206971
34,100,446.791564
39,100,447.377511
40,100,447.969465
36,100,448.563317
35,100,449.168306
35,100,449.746715
41,100,450.324328
36,100,450.907647
40,100,451.490996
39,100,452.077264
38,100,452.660811
36,100,453.243469
37,100,453.825901
43,100,454.406579
40,100,454.997207
44,100,455.584536
42,100,456.167983
47,100,456.755272
47,100,457.335717
44,100,457.924205
42,100,458.508545
35,100,459.09965
43,100,459.683392
42,100,460.275436
43,100,460.870646
29,100,461.450095
36,100,462.036061
37,100,462.620326
36,100,463.213006
41,100,463.81189
39,100,464.410877
39,100,465.017404
46,100,465.578802
39,100,466.177925
42,100,466.770191
40,100,467.35548
35,100,467.924786
34,100,468.520103
44,100,469.111681
44,100,469.724629
42,100,470.306503
39,100,470.882837
40,100,471.485854
42,100,472.058818
40,100,472.644322
38,100,473.230301
43,100,473.815599
46,100,474.392987
48,100,474.977436
42,100,475.562104
40,100,476.146227
42,100,476.729241
38,100,477.31696
36,100,477.910398
32,100,478.493069
44,100,479.07298
39,100,479.654848
44,100,480.242796
46,100,480.851206
38,100,481.62296
43,100,482.328026
31,100,482.970897
40,100,483.6114
47,100,484.217912
48,100,484.82959
37,100,485.424227
39,100,486.016564
41,100,486.596439
34,100,487.186849
32,100,487.777369
40,100,488.367443
39,100,488.953242
40,100,489.542113
39,100,490.125546
37,100,490.717958
39,100,491.294194
36,100,491.879559
37,100,492.485583
43,100,493.073751
39,100,493.669936
32,100,494.258769
41,100,494.821216
38,100,495.406188
41,100,496.007374
36,100,496.590848
28,100,497.182646
47,100,497.788414
34,100,498.422891
36,100,499.005451
40,100,499.610469
37,100,500.205388
36,100,500.796607
37,100,501.381396
38,100,501.971566
37,100,502.586648
44,100,503.19859
38,100,503.783067
39,100,504.379112
37,100,504.963759
35,100,505.550837
42,100,506.133314
37,100,506.713674
41,100,507.292426
43,100,507.876311
35,100,508.466424
38,100,509.072698
43,100,509.663926
36,100,510.249639
44,100,510.824968
43,100,511.419136
39,100,511.984561
40,100,512.570577
35,100,513.153396
41,100,513.737443
35,100,514.323331
28,100,514.928509
29,100,515.531714
42,100,516.139191
43,100,516.747223
44,100,517.345933
46,100,517.961885
37,100,518.562345
39,100,519.1563
34,100,519.759228
43,100,520.364944
31,100,520.973622
42,100,521.578399
32,100,522.18866
38,100,522.788976
42,100,523.397575
38,100,524.004001
40,100,524.584235
42,100,525.16839
38,100,525.749169
42,100,526.338403
40,100,526.919953
40,100,527.505732
40,100,528.098699
39,100,528.681336
41,100,529.258502
40,100,529.852348
39,100,530.436244
40,100,531.019017
29,100,531.605365
51,100,532.186101
43,100,532.768895
32,100,533.354008
44,100,533.940828
42,100,534.525404
45,100,535.111811
40,100,535.702531
42,100,536.290837
40,100,536.863714
47,100,537.446996
39,100,538.034045
44,100,538.615015
48,100,539.204221
45,100,539.778382
34,100,540.359547
36,100,540.954618
35,100,541.549707
36,100,542.140914
41,100,542.720314
48,100,543.298197
40,100,543.878419
36,100,544.473693
43,100,545.040149
43,100,545.621957
41,100,546.201379
46,100,546.793734
38,100,547.397497
44,100,547.977895
36,100,548.565426
36,100,549.143175
32,100,549.725997
36,100,550.321718
32,100,550.908196
37,100,551.4852
39,100,552.055674
40,100,552.642587
33,100,553.245445
38,100,553.814642
45,100,554.403411
38,100,554.981518
38,100,555.56852
49,100,556.154416
46,100,556.738125
42,100,557.319703
49,100,557.901785
35,100,558.500214
36,100,559.079852
35,100,559.671293
48,100,560.247568
42,100,560.837492
38,100,561.44436
39,100,562.021452
53,100,562.592063
38,100,563.19015
36,100,563.764006
40,100,564.342444
38,100,564.924067
45,100,565.52369
38,100,566.09246
40,100,566.678034
38,100,567.266019
34,100,567.85295
45,100,568.434197
34,100,569.016126
32,100,569.598069
45,100,570.192102
41,100,570.783276
34,100,571.365877
46,100,571.945053
35,100,572.532065
42,100,573.13396
41,100,573.726369
40,100,574.315426
39,100,574.878996
39,100,575.451833
56,100,576.035784
42,100,576.625039
34,100,577.204512
35,100,577.792158
46,100,578.36886
33,100,578.953029
35,100,579.535524
40,100,580.122791
50,100,580.696748
37,100,581.278524
30,100,581.857752
40,100,582.439239
47,100,583.018932
44,100,583.601097
41,100,584.195306
46,100,584.772909
35,100,585.35149
43,100,585.930693
42,100,586.514158
42,100,587.106758
38,100,587.684183
47,100,588.26441
33,100,588.842679
37,100,589.433261
48,100,590.035711
41,100,590.617977
33,100,591.197891
41,100,591.767395
43,100,592.351085
45,100,592.929202
44,100,593.515476
40,100,594.096803
43,100,594.676351
33,100,595.25739
33,100,595.839817
49,100,596.42866
45,100,597.016994
43,100,597.594627
41,100,598.1733
28,100,598.753846
39,100,599.337512
44,100,599.922316
32,100,600.498989
35,100,601.082235
25,100,601.677544
46,100,602.249274
40,100,602.829786
44,100,603.409875
44,100,603.991844
34,100,604.583452
36,100,605.17889
38,100,605.742738
49,100,606.324583
42,100,606.905993
41,100,607.494943
41,100,608.071192
35,100,608.656371
39,100,609.233715
45,100,609.827581
46,100,610.412441
38,100,610.98186
40,100,611.572417
38,100,612.14876
39,100,612.748282
42,100,613.323514
41,100,613.92196
39,100,614.519433
38,100,615.095858
39,100,615.684704
44,100,616.252888
39,100,616.828143
42,100,617.408431
43,100,617.99731
37,100,618.581834
41,100,619.152948
39,100,619.7403
39,100,620.343879
42,100,620.959076
35,100,621.575636
35,100,622.247289
44,100,622.864686
39,100,623.465844
37,100,624.077953
39,100,624.73008
42,100,625.379601
34,100,626.006483
46,100,626.615569
38,100,627.285985
42,100,628.276423
39,100,628.998517
45,100,629.715013
50,100,630.393482
41,100,631.248564
40,100,631.951566
42,100,632.599539
46,100,633.300224
34,100,634.122004
41,100,634.885089
35,100,635.546854
43,100,636.247658
41,100,636.970076
42,100,637.655485
45,100,638.365627
42,100,639.121426
41,100,640.040943
41,100,640.8455
34,100,641.576248
37,100,642.196158
40,100,642.913203
32,100,643.538409
36,100,644.190383
33,100,644.84959
36,100,645.547954
43,100,646.155919
51,100,646.73884
38,100,647.321183
36,100,647.896523
43,100,648.487444
39,100,649.083025
34,100,649.674318
31,100,650.259484
42,100,650.873595
44,100,651.476897
44,100,652.11451
36,100,652.698085
41,100,653.290487
46,100,653.871697
31,100,654.462926
28,100,655.035773
43,100,655.621097
35,100,656.258168
45,100,656.926658
45,100,657.549515
45,100,658.175118
41,100,658.814642
45,100,659.548377
42,100,660.184168
44,100,660.807097
39,100,661.414652
37,100,662.304971
49,100,662.989945
40,100,663.597425
40,100,664.195743
41,100,664.826916
45,100,665.439074
35,100,666.048663
35,100,666.758133
43,100,667.564056
42,100,668.444231
34,100,669.339689
47,100,670.070843
41,100,670.690921
44,100,671.299944
34,100,671.897902
40,100,672.522506
41,100,673.147212
42,100,673.73022
48,100,674.349842
44,100,674.9733
45,100,675.576864
42,100,676.206721
43,100,676.79958
38,100,677.423706
39,100,678.089728
41,100,678.706583
45,100,679.294535
45,100,679.887091
52,100,680.480713
43,100,681.091475
46,100,681.769561
39,100,682.438895
36,100,683.085998
35,100,683.751735
45,100,684.394619
47,100,685.011019
43,100,685.596319
34,100,686.209764
38,100,686.786171
45,100,687.367785
39,100,687.960862
45,100,688.537501
41,100,689.139751
41,100,689.731235
42,100,690.305038
30,100,690.886515
37,100,691.480992
39,100,692.064015
38,100,692.643694
43,100,693.241445
41,100,693.83277
41,100,694.44996
36,100,695.024546
47,100,695.655968
37,100,696.294346
35,100,696.917865
41,100,697.511885
38,100,698.1505
47,100,698.766204
39,100,699.459829
42,100,700.155423
37,100,700.807428
38,100,701.57683
39,100,702.215568
45,100,702.811492
48,100,703.417247
42,100,704.031579
37,100,704.626013
47,100,705.21627
36,100,705.791884
45,100,706.401139
47,100,707.006784
50,100,707.59519
33,100,708.208102
40,100,708.805845
38,100,709.41152
32,100,710.023659
44,100,710.640241
38,100,711.267843
38,100,711.873106
45,100,712.466187
41,100,713.061697
40,100,713.656368
39,100,714.270711
43,100,714.871145
38,100,715.477507
37,100,716.064731
46,100,716.648885
39,100,717.253299
39,100,717.839498
39,100,718.462832
44,100,719.035885
35,100,719.620166
45,100,720.207931
37,100,720.792703
33,100,721.368107
37,100,721.958232
45,100,722.56545
44,100,723.157822
44,100,723.735764
41,100,724.317436
41,100,724.899417
41,100,725.480762
46,100,726.07954
44,100,726.693936
47,100,727.326113
44,100,727.941153
35,100,728.586757
48,100,729.263614
38,100,729.897365
32,100,730.566728
37,100,731.274445
41,100,731.921427
43,100,732.555511
44,100,733.138784
38,100,733.722489
36,100,734.319074
37,100,734.89937
29,100,735.500717
41,100,736.176468
45,100,736.960169
36,100,737.662838
44,100,738.308173
42,100,738.934553
48,100,739.562458
47,100,740.22173
42,100,740.82802
51,100,741.418874
40,100,742.023429
44,100,742.713604
42,100,743.457402
39,100,744.128906
45,100,744.804024
43,100,745.444543
40,100,746.200853
48,100,746.896469
42,100,747.497527
39,100,748.092768
38,100,748.699395
38,100,749.284056
35,100,749.86516
42,100,750.441883
42,100,751.038099
49,100,751.620489
43,100,752.214228
44,100,752.799013
47,100,753.415717
45,100,754.060731
45,100,754.736486
37,100,755.382661
43,100,755.974624
38,100,756.583881
42,100,757.209716
45,100,757.806244
44,100,758.391373
39,100,758.999186
43,100,759.615522
50,100,760.205888
39,100,760.817656
44,100,761.427362
48,100,762.02895
46,100,762.613472
44,100,763.202152
37,100,763.819728
47,100,764.409444
49,100,764.998403
40,100,765.63626
45,100,766.257329
43,100,766.91182
45,100,767.526518
45,100,768.121622
40,100,768.713052
44,100,769.296099
47,100,769.948612
39,100,770.591762
34,100,771.256008
34,100,771.897981
50,100,772.637425
40,100,773.316492
36,100,773.983156
38,100,774.669689
43,100,775.329735
41,100,775.96659
44,100,776.554024
44,100,777.149196
41,100,777.742898
49,100,778.326251
47,100,778.917541
46,100,779.507328
38,100,780.104453
46,100,780.687997
38,100,781.282668
35,100,781.872806
42,100,782.469216
40,100,783.051699
46,100,783.648546
45,100,784.241797
41,100,784.86218
40,100,785.510007
45,100,786.129216
44,100,786.733129
40,100,787.344585
42,100,787.972641
47,100,788.673607
43,100,789.327633
45,100,790.07435
45,100,790.695613
41,100,791.403477
40,100,792.02915
40,100,792.746002
39,100,793.438964
41,100,794.097976
41,100,794.704778
41,100,795.295483
47,100,795.897975
51,100,796.516335
40,100,797.16815
38,100,797.994231
39,100,798.729916
45,100,799.557567
38,100,800.315681
44,100,801.232457
44,100,802.072371
54,100,802.841047
39,100,803.518247
42,100,804.211399
37,100,805.148799
48,100,805.845063
44,100,806.654451
41,100,807.365345
45,100,808.035841
32,100,808.705484
43,100,809.340142
39,100,809.934931
38,100,810.64318
48,100,811.269143
36,100,811.86253
48,100,812.449267
42,100,813.033004
43,100,813.622183
46,100,814.208932
40,100,814.814033
41,100,815.408518
41,100,815.990959
43,100,816.577159
46,100,817.168145
35,100,817.760358
50,100,818.361487
37,100,818.940533
41,100,819.533892
41,100,820.128794
44,100,820.750327
43,100,821.357248
25,100,821.962806
34,100,822.534129
45,100,823.119419
37,100,823.706714
42,100,824.315839
47,100,824.914281
41,100,825.516598
40,100,826.086319
49,100,826.687635
35,100,827.273936
43,100,827.848588
39,100,828.426689
47,100,829.008513
46,100,829.606043
39,100,830.175276
39,100,830.75906
43,100,831.342384
45,100,831.932842
40,100,832.529924
41,100,833.119016
43,100,833.709545
43,100,834.297145
44,100,834.888829
49,100,835.482809
40,100,836.066541
35,100,836.650762
45,100,837.234323
40,100,837.839708
41,100,838.432897
37,100,839.070015
42,100,839.656293
40,100,840.247003
43,100,840.829692
42,100,841.421468
38,100,842.010841
36,100,842.620021
44,100,843.19082
34,100,843.842931
37,100,844.568649
46,100,845.31898
44,100,845.995692
41,100,846.614112
38,100,847.211985
49,100,847.836137
49,100,848.429677
38,100,849.006874
41,100,849.65298
44,100,850.410624
41,100,851.124798
39,100,851.883757
47,100,852.548599
37,100,853.167426
47,100,853.753475
46,100,854.341035
40,100,854.943102
32,100,855.528114
48,100,856.341567
43,100,857.055717
35,100,857.815883
32,100,858.47457
38,100,859.122616
33,100,859.824733
39,100,860.658617
40,100,861.444275
39,100,862.167487
42,100,862.835657
35,100,863.509897
39,100,864.228377
52,100,864.955705
44,100,865.64204
38,100,866.274362
49,100,866.869863
41,100,867.474456
39,100,868.065447
34,100,868.643359
39,100,869.226613
41,100,869.818931
36,100,870.395706
42,100,870.991256
40,100,871.587996
39,100,872.184515
37,100,872.752226
39,100,873.337831
43,100,873.948193
44,100,874.553374
43,100,875.138956
35,100,875.738298
38,100,876.333338
41,100,876.941058
51,100,877.524667
40,100,878.1248
47,100,878.72753
34,100,879.335152
39,100,879.983913
38,100,880.627502
42,100,881.222299
39,100,881.832175
42,100,882.442721
36,100,883.099942
45,100,883.723678
40,100,884.308344
41,100,884.900334
45,100,885.514547
42,100,886.152183
41,100,886.73537
43,100,887.3192
48,100,887.92591
29,100,888.581658
43,100,889.170565
43,100,889.76359
43,100,890.362485
36,100,891.029871
40,100,891.717351
40,100,892.32624
32,100,892.933375
33,100,893.618188
41,100,894.263244
41,100,894.853012
40,100,895.436086
46,100,896.01727
42,100,896.608975
48,100,897.198617
48,100,897.778023
39,100,898.366379
45,100,898.965685
46,100,899.536894
50,100,900.117574
41,100,900.746635
40,100,901.372691
43,100,901.959496
34,100,902.551502
45,100,903.133259
44,100,903.721997
40,100,904.309312
39,100,904.888655
43,100,905.469915
37,100,906.07322
39,100,906.676449
34,100,907.269301
41,100,907.851137
41,100,908.431284
34,100,909.015532
41,100,909.598772
33,100,910.187126
36,100,910.772423
45,100,911.384892
39,100,911.986904
41,100,912.576218
44,100,913.222931
43,100,913.842953
45,100,914.425658
43,100,915.020952
41,100,915.601215
32,100,916.197872
35,100,916.801194
41,100,917.388731
48,100,917.971152
47,100,918.540343
36,100,919.146103
47,100,919.722604
39,100,920.355167
38,100,920.966301
48,100,921.566166
42,100,922.165149
49,100,922.780951
43,100,923.397343
44,100,924.004085
46,100,924.629199
48,100,925.216085
46,100,925.832138
34,100,926.39732
44,100,926.979729
47,100,927.56598
37,100,928.171231
41,100,928.75952
35,100,929.369568
42,100,929.956619
44,100,930.54084
42,100,931.147188
35,100,931.756012
37,100,932.364774
42,100,933.027765
43,100,933.659284
32,100,934.265942
39,100,934.848227
42,100,935.443284
42,100,936.040786
35,100,936.640808
41,100,937.230879
45,100,937.814024
38,100,938.398976
