#{"t_start": 1616511666.2872872, "env_id": null}
r,l,t
38,100,284.899541
32,100,285.335821
38,100,285.792355
37,100,286.243825
37,100,286.696382
37,100,287.170396
36,100,287.598778
35,100,288.02273
36,100,288.417771
37,100,288.884984
37,100,289.340854
47,100,289.766057
39,100,290.196112
37,100,290.653359
37,100,291.094648
35,100,291.550402
31,100,292.012712
44,100,292.495702
39,100,292.946041
33,100,293.399646
47,100,293.823948
41,100,294.254627
34,100,294.678492
39,100,295.092362
33,100,295.527421
35,100,295.996653
41,100,296.426137
35,100,296.914733
36,100,297.370502
47,100,297.80479
36,100,298.210601
31,100,298.646833
40,100,299.073806
33,100,299.513535
41,100,299.951954
35,100,300.372089
33,100,300.835805
40,100,301.278781
41,100,301.710587
43,100,302.116254
37,100,302.532306
36,100,302.968901
35,100,303.380802
31,100,303.839391
27,100,304.283307
32,100,304.731244
32,100,305.162407
36,100,305.618085
40,100,306.05986
43,100,306.485523
42,100,306.928195
33,100,307.361119
37,100,307.795158
47,100,308.239135
36,100,308.673693
44,100,309.085715
34,100,309.511657
37,100,309.965427
37,100,310.398198
31,100,310.882555
40,100,311.281163
28,100,311.695755
35,100,312.110273
49,100,312.520508
41,100,312.965099
31,100,313.409691
42,100,313.868823
40,100,314.288297
31,100,314.701501
48,100,315.159537
26,100,315.613401
38,100,316.096749
26,100,316.532072
41,100,316.972071
46,100,317.455351
37,100,317.927048
40,100,318.358903
40,100,318.775999
33,100,319.203562
42,100,319.640864
40,100,320.099438
34,100,320.528214
44,100,320.978951
34,100,321.412183
41,100,321.842073
38,100,322.24121
43,100,322.647009
39,100,323.096554
34,100,323.531709
36,100,324.000217
37,100,324.431777
35,100,324.880224
29,100,325.304295
29,100,325.746365
41,100,326.162281
47,100,326.590926
46,100,327.030612
34,100,327.474112
28,100,327.88696
36,100,328.319593
32,100,328.786396
32,100,329.211013
40,100,329.659835
40,100,330.100755
36,100,330.532059
39,100,330.960542
36,100,331.418335
36,100,331.845783
41,100,332.299797
31,100,332.800036
35,100,333.244601
46,100,333.686798
31,100,334.132191
32,100,334.594268
36,100,335.048997
37,100,335.440095
34,100,335.885865
39,100,336.336291
35,100,336.775547
43,100,337.211249
40,100,337.670301
39,100,338.132456
36,100,338.600315
42,100,339.067456
39,100,339.500736
41,100,339.939218
34,100,340.352004
38,100,340.830494
30,100,341.26119
35,100,341.707138
49,100,342.141215
37,100,342.591981
33,100,343.022501
42,100,343.453922
41,100,343.847901
34,100,344.2564
29,100,344.678652
41,100,345.157168
35,100,345.603148
39,100,346.03148
45,100,346.439684
41,100,346.877867
38,100,347.325911
37,100,347.763847
43,100,348.195345
32,100,348.603923
43,100,349.020838
34,100,349.432288
38,100,349.887776
32,100,350.321835
33,100,350.77055
37,100,351.247616
42,100,351.66878
37,100,352.107685
31,100,352.54725
40,100,352.989686
36,100,353.462252
40,100,353.893589
35,100,354.325291
38,100,354.767355
41,100,355.185476
36,100,355.622415
31,100,356.078157
30,100,356.486829
35,100,356.948855
32,100,357.399273
46,100,357.856014
32,100,358.302557
45,100,358.743802
41,100,359.18114
40,100,359.610606
34,100,360.036759
35,100,360.482286
34,100,360.918242
40,100,361.347292
42,100,361.789348
39,100,362.226933
33,100,362.703082
40,100,363.165903
39,100,363.59079
34,100,364.030786
43,100,364.473583
37,100,364.881136
28,100,365.303048
42,100,365.76391
37,100,366.19926
40,100,366.685169
41,100,367.137509
41,100,367.538446
37,100,367.990005
34,100,368.398715
45,100,368.815173
33,100,369.249379
31,100,369.66618
40,100,370.091402
33,100,370.525132
36,100,370.953818
35,100,371.411627
36,100,371.840427
32,100,372.30043
40,100,372.733052
32,100,373.154373
40,100,373.56771
29,100,374.024096
37,100,374.457658
35,100,374.906833
37,100,375.358483
29,100,375.820724
34,100,376.224123
35,100,376.662855
39,100,377.11147
41,100,377.542872
31,100,377.980513
42,100,378.40801
40,100,378.827496
43,100,379.261889
38,100,379.695607
42,100,380.17096
29,100,380.651277
27,100,381.069066
36,100,381.484124
40,100,381.968501
46,100,382.445274
39,100,382.902385
44,100,383.35642
36,100,383.823719
35,100,384.295503
32,100,384.722239
41,100,385.179583
35,100,385.607372
38,100,386.090961
39,100,386.549838
24,100,387.036589
36,100,387.465235
37,100,387.928113
33,100,388.370625
35,100,388.827265
42,100,389.245828
38,100,389.663768
43,100,390.121994
37,100,390.575451
41,100,390.987591
36,100,391.417922
35,100,391.828486
35,100,392.25017
45,100,392.673833
46,100,393.126908
40,100,393.596249
42,100,394.042587
43,100,394.475582
33,100,394.950083
37,100,395.377716
37,100,395.797526
40,100,396.240076
43,100,396.701349
41,100,397.146603
35,100,397.584827
39,100,398.036474
32,100,398.477413
36,100,398.918922
40,100,399.357502
32,100,399.815763
42,100,400.250265
47,100,400.669713
36,100,401.094874
26,100,401.522343
34,100,402.001205
36,100,402.414293
28,100,402.891054
42,100,403.330553
32,100,403.760621
37,100,404.216666
33,100,404.643908
42,100,405.085708
39,100,405.562371
34,100,405.993459
45,100,406.434252
41,100,406.895875
