#{"t_start": 1617373875.8323271, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
11.0,472,897.588196
4.0,323,900.713921
0.0,129,901.990299
0.0,129,903.391472
9.0,404,907.405722
4.0,276,910.279477
2.0,190,912.226728
11.0,555,917.720777
17.0,697,924.533834
15.0,555,929.906034
9.0,507,934.960496
15.0,554,940.497629
14.0,630,946.836488
17.0,717,953.990698
16.0,425,958.153289
17.0,694,965.227261
8.0,447,969.533854
22.0,695,976.47373
8.0,437,980.767832
10.0,532,986.045532
14.0,364,989.654441
6.0,304,992.569309
16.0,535,997.8457
13.0,437,1002.047302
5.0,332,1005.121022
3.0,223,1007.226803
21.0,403,1011.007865
11.0,568,1016.696465
8.0,408,1020.675941
14.0,521,1025.826817
12.0,592,1031.694117
12.0,485,1036.544906
19.0,674,1043.211311
9.0,451,1047.716892
14.0,477,1052.278039
26.0,435,1056.579862
18.0,506,1061.640636
20.0,753,1068.968236
18.0,703,1075.77054
22.0,767,1083.301439
6.0,344,1086.540121
27.0,868,1094.953895
10.0,397,1098.795135
23.0,727,1106.063778
20.0,602,1112.030754
16.0,613,1118.183887
15.0,572,1123.886384
14.0,543,1129.215465
12.0,468,1133.751044
24.0,733,1141.127844
11.0,557,1146.555599
11.0,533,1151.774535
27.0,739,1159.263175
26.0,618,1165.377764
17.0,676,1172.021197
16.0,595,1177.975536
6.0,399,1181.952909
18.0,670,1188.772542
7.0,429,1193.057019
30.0,825,1201.504561
23.0,757,1208.952039
5.0,298,1211.977051
8.0,405,1216.071759
11.0,575,1221.979137
17.0,512,1227.051676
22.0,655,1233.658179
10.0,496,1238.644266
1.0,155,1240.161549
3.0,253,1242.599001
2.0,203,1244.578595
1.0,175,1246.262411
5.0,328,1249.485474
19.0,638,1255.799215
28.0,577,1261.434937
26.0,963,1270.87777
21.0,520,1275.881851
20.0,763,1283.236226
20.0,687,1290.037131
14.0,354,1293.486218
20.0,608,1299.64585
17.0,678,1306.335527
16.0,486,1311.011287
17.0,539,1316.179825
27.0,821,1324.096606
14.0,620,1330.039292
19.0,787,1337.463297
20.0,780,1345.047091
7.0,407,1348.988505
10.0,493,1353.819057
12.0,550,1359.276277
18.0,838,1367.542395
3.0,232,1369.747409
22.0,655,1376.073718
12.0,619,1382.142376
6.0,363,1385.667879
5.0,347,1389.077183
9.0,404,1393.270863
2.0,198,1395.239123
0.0,127,1396.452627
6.0,395,1400.360048
5.0,329,1403.58571
0.0,127,1404.814648
0.0,129,1406.138003
0.0,129,1407.30758
2.0,202,1409.341941
0.0,127,1410.546108
6.0,349,1413.940906
3.0,253,1416.450121
22.0,723,1423.658763
9.0,485,1428.369395
20.0,461,1433.047823
35.0,796,1440.832216
18.0,807,1448.524742
12.0,439,1452.977774
11.0,528,1458.321494
0.0,129,1459.588303
12.0,431,1464.024133
3.0,248,1466.54216
0.0,129,1467.922584
0.0,125,1469.172073
1.0,173,1470.890108
14.0,492,1475.795145
15.0,709,1482.849335
9.0,430,1487.113424
19.0,818,1495.119759
15.0,665,1501.713743
16.0,487,1506.461711
17.0,636,1512.713529
12.0,588,1518.580064
20.0,688,1525.396996
18.0,702,1532.365272
21.0,690,1539.077392
27.0,789,1546.880038
22.0,722,1553.908551
26.0,901,1562.851785
22.0,692,1569.727026
32.0,833,1577.940378
12.0,582,1583.62423
10.0,508,1588.401479
6.0,358,1591.885972
12.0,567,1597.515391
18.0,847,1605.86023
22.0,804,1613.377352
29.0,934,1622.416532
23.0,885,1631.235077
33.0,722,1638.283239
17.0,769,1645.924893
21.0,745,1653.41996
28.0,546,1658.926574
46.0,818,1667.09462
24.0,744,1674.616554
15.0,577,1680.394349
17.0,630,1686.626496
20.0,726,1693.794133
29.0,810,1701.875624
35.0,804,1709.90023
15.0,611,1716.001961
10.0,499,1720.855095
4.0,297,1723.837875
2.0,202,1725.809703
3.0,230,1728.128713
3.0,234,1730.381917
35.0,977,1740.201317
6.0,344,1743.580714
30.0,1033,1753.733284
2.0,222,1755.962476
2.0,185,1757.797111
11.0,595,1763.742163
32.0,991,1773.596784
24.0,951,1782.736738
24.0,902,1791.788751
30.0,883,1800.338817
16.0,713,1807.518322
19.0,532,1812.631352
18.0,391,1816.405685
22.0,845,1824.706968
22.0,675,1831.54243
39.0,883,1840.540338
25.0,967,1850.10266
7.0,248,1852.720522
1.0,155,1854.303762
0.0,129,1855.614081
0.0,129,1856.973155
1.0,153,1858.658142
0.0,127,1859.887388
0.0,125,1861.219231
0.0,125,1862.534383
2.0,201,1864.726895
4.0,319,1868.257573
0.0,129,1869.50942
1.0,155,1871.008431
6.0,343,1874.579296
22.0,691,1881.775697
39.0,1027,1892.18455
25.0,678,1898.959049
17.0,745,1906.298469
50.0,1274,1918.986521
36.0,947,1928.262199
2.0,224,1930.51503
2.0,202,1932.553475
0.0,129,1933.726064
0.0,129,1934.914978
5.0,352,1938.578457
0.0,129,1939.790354
5.0,327,1943.323639
3.0,268,1945.813326
0.0,127,1947.028165
7.0,373,1950.668437
23.0,722,1957.461589
23.0,636,1963.759729
23.0,561,1969.111867
48.0,1146,1980.304766
27.0,638,1986.480948
23.0,716,1993.895282
13.0,626,2000.171695
26.0,839,2008.621182
27.0,760,2016.245334
21.0,451,2020.726191
62.0,1338,2033.988363
11.0,581,2039.715146
26.0,799,2048.086597
46.0,1188,2059.768557
36.0,1021,2069.887395
65.0,1402,2084.202314
58.0,1180,2096.030286
14.0,506,2100.95666
3.0,248,2103.378797
2.0,202,2105.486606
6.0,396,2109.528702
1.0,157,2111.054938
19.0,739,2118.443388
25.0,828,2126.783775
62.0,1249,2139.126091
23.0,762,2146.829725
31.0,915,2156.353751
15.0,626,2162.820465
6.0,360,2166.542357
2.0,198,2168.625864
6.0,383,2172.442042
25.0,821,2180.921413
36.0,838,2189.665143
22.0,519,2195.045366
10.0,512,2200.41347
9.0,414,2204.641247
3.0,239,2207.026638
0.0,129,2208.319853
2.0,185,2210.169082
0.0,129,2211.448697
0.0,127,2212.693234
0.0,127,2213.943063
1.0,156,2215.490503
0.0,129,2216.803308
3.0,216,2219.094157
4.0,265,2221.866945
11.0,271,2224.77453
2.0,183,2226.688963
2.0,184,2228.609932
1.0,155,2230.245952
1.0,155,2231.851143
0.0,129,2233.197597
9.0,404,2237.595421
5.0,352,2241.052819
11.0,603,2247.246481
17.0,705,2254.201352
25.0,817,2262.640889
19.0,720,2269.763744
24.0,761,2277.347085
47.0,1130,2288.343909
25.0,699,2295.34097
23.0,741,2302.798202
22.0,726,2309.99189
18.0,570,2315.610193
32.0,804,2323.552622
31.0,1068,2334.092362
19.0,693,2340.894051
35.0,1036,2351.078547
24.0,920,2360.225358
34.0,876,2368.85755
12.0,568,2374.493372
13.0,612,2380.779659
6.0,379,2384.358201
4.0,297,2387.350591
3.0,272,2390.064064
21.0,670,2396.45441
33.0,779,2404.041694
66.0,1300,2417.162449
60.0,1027,2427.570267
47.0,1318,2440.62502
48.0,1289,2453.076673
25.0,884,2461.742249
28.0,901,2470.536852
30.0,842,2478.92827
0.0,129,2480.17031
22.0,621,2486.249305
34.0,970,2495.715044
34.0,886,2504.322217
31.0,1011,2514.32939
29.0,868,2522.919567
39.0,1020,2532.942322
33.0,961,2542.550966
13.0,577,2548.35681
17.0,491,2553.115315
17.0,620,2559.124285
36.0,1203,2571.376557
32.0,887,2579.958279
39.0,1072,2590.744265
1.0,173,2592.421917
0.0,129,2593.671448
0.0,129,2594.939301
9.0,328,2598.238763
1.0,157,2599.720559
8.0,331,2603.021168
2.0,221,2605.059157
17.0,613,2611.228514
6.0,350,2614.667285
11.0,538,2620.04544
47.0,1099,2631.081475
30.0,971,2640.673343
24.0,935,2649.988754
16.0,607,2655.911404
22.0,795,2663.710067
27.0,871,2672.283561
7.0,396,2676.259627
0.0,127,2677.503614
0.0,125,2678.706627
0.0,125,2679.893923
2.0,202,2681.880278
0.0,127,2682.99134
0.0,127,2684.1476
2.0,202,2686.137464
9.0,404,2690.085629
0.0,127,2691.410299
0.0,129,2692.703815
0.0,129,2693.966899
1.0,155,2695.506936
7.0,400,2699.664169
3.0,216,2701.822054
4.0,299,2704.932703
1.0,155,2706.478878
4.0,262,2709.222106
1.0,173,2710.903577
3.0,250,2713.39624
2.0,209,2715.476198
6.0,348,2719.14458
3.0,218,2721.377918
0.0,129,2722.635981
7.0,408,2726.900806
0.0,125,2728.122112
6.0,396,2732.196013
0.0,129,2733.415816
3.0,236,2735.778599
8.0,432,2739.987094
7.0,366,2743.625295
19.0,668,2750.015966
29.0,903,2758.74897
17.0,737,2766.017177
18.0,557,2771.405222
23.0,767,2778.968909
68.0,1494,2793.45457
27.0,851,2801.888489
17.0,733,2809.0678
17.0,736,2816.249815
58.0,1479,2830.997381
25.0,749,2838.67348
47.0,1068,2849.336963
25.0,820,2857.499075
24.0,581,2863.059971
23.0,746,2870.412858
29.0,604,2876.332321
36.0,1073,2886.648287
22.0,754,2893.814332
50.0,1203,2905.64342
37.0,847,2914.08033
17.0,675,2920.923694
54.0,1235,2932.938497
44.0,1056,2943.404146
45.0,1154,2954.622347
11.0,377,2958.244693
0.0,129,2959.519031
0.0,129,2960.718257
0.0,123,2961.853489
6.0,355,2965.425318
0.0,127,2966.696266
8.0,430,2970.968369
12.0,482,2975.948209
13.0,618,2981.871288
29.0,826,2989.984131
22.0,663,2996.389037
20.0,424,3000.504924
15.0,665,3007.101071
24.0,784,3014.647964
20.0,709,3021.633676
19.0,725,3028.759673
29.0,829,3036.891557
17.0,593,3042.42362
7.0,250,3045.013295
1.0,155,3046.54829
0.0,127,3047.771565
0.0,129,3049.089754
1.0,176,3050.79435
0.0,129,3052.029045
0.0,129,3053.234566
2.0,202,3055.307028
5.0,350,3058.91435
0.0,127,3060.143723
10.0,476,3064.801569
42.0,1153,3076.157716
45.0,1037,3086.271605
51.0,1262,3098.408475
13.0,452,3102.730228
2.0,208,3104.75088
7.0,337,3108.163614
27.0,934,3117.452345
24.0,854,3125.992587
31.0,1021,3136.029892
35.0,1094,3146.835785
47.0,1188,3158.522088
36.0,1032,3168.802178
22.0,742,3175.958761
0.0,127,3177.178829
1.0,176,3178.97146
1.0,175,3180.729637
21.0,597,3186.724324
24.0,938,3196.108216
53.0,1287,3208.98477
49.0,1199,3220.905735
25.0,885,3229.404863
31.0,1027,3239.376334
15.0,711,3246.332918
22.0,660,3252.751774
82.0,1463,3267.076187
39.0,743,3274.403867
34.0,975,3283.909998
4.0,281,3286.667197
2.0,220,3288.935498
33.0,967,3298.807083
20.0,714,3305.941525
43.0,1125,3317.210907
36.0,762,3324.936667
79.0,1601,3341.034151
30.0,443,3345.414487
41.0,953,3354.93398
57.0,1388,3369.13295
54.0,1220,3381.230659
20.0,861,3389.465977
19.0,870,3398.085368
27.0,860,3406.656305
34.0,860,3415.100674
49.0,1176,3426.660809
41.0,734,3433.989462
28.0,657,3440.398162
70.0,1476,3454.864148
40.0,1117,3466.364905
23.0,455,3470.834168
50.0,1233,3482.70942
28.0,692,3489.442153
25.0,878,3498.033566
5.0,341,3501.348177
0.0,129,3502.596612
1.0,155,3504.165231
1.0,154,3505.698577
0.0,125,3506.91937
0.0,129,3508.126985
6.0,362,3511.852839
9.0,350,3515.414143
24.0,728,3522.457145
50.0,1217,3534.687802
24.0,725,3541.684256
12.0,582,3547.609564
20.0,790,3555.377748
26.0,753,3562.664164
38.0,1052,3573.090633
77.0,1678,3589.45096
32.0,544,3594.60974
45.0,979,3604.164856
56.0,1150,3615.674626
30.0,915,3624.803119
23.0,556,3630.121648
6.0,323,3633.268702
0.0,125,3634.519122
0.0,127,3635.720072
2.0,202,3637.751389
0.0,125,3639.014736
1.0,155,3640.581492
6.0,369,3644.215414
7.0,250,3646.697953
3.0,250,3649.160906
1.0,174,3650.822969
4.0,263,3653.408794
39.0,1273,3666.038151
33.0,1070,3676.744487
12.0,319,3679.818476
23.0,808,3687.772332
19.0,720,3694.807184
24.0,851,3703.032775
30.0,1084,3713.781827
31.0,894,3722.718109
13.0,572,3728.305892
76.0,1290,3740.926717
58.0,1182,3752.88413
38.0,700,3759.794935
54.0,1271,3772.537934
38.0,1081,3783.589105
22.0,777,3791.419133
43.0,1118,3802.492878
19.0,557,3807.986163
10.0,372,3811.781147
8.0,379,3815.321362
8.0,423,3819.350406
39.0,925,3828.609062
9.0,443,3833.025671
14.0,482,3837.818264
28.0,660,3844.45744
32.0,926,3853.704653
12.0,457,3858.338592
22.0,762,3865.94942
30.0,902,3874.551427
18.0,652,3880.831127
63.0,1310,3893.52853
31.0,841,3902.082062
66.0,1335,3915.250796
30.0,1049,3925.47405
21.0,697,3932.381144
35.0,831,3940.723883
32.0,1035,3950.832645
36.0,931,3959.770276
30.0,848,3968.082928
71.0,1362,3981.559099
6.0,365,3985.18736
43.0,1106,3996.071231
83.0,1467,4010.095197
54.0,1140,4021.230549
41.0,1082,4032.260831
36.0,1058,4042.629277
60.0,1135,4053.804801
19.0,673,4060.583107
56.0,1372,4074.390176
42.0,1173,4086.343102
43.0,1258,4099.206829
47.0,977,4108.943388
31.0,854,4117.39952
26.0,809,4125.333848
46.0,1072,4135.762502
53.0,1229,4147.756002
33.0,992,4157.522742
33.0,834,4165.273426
74.0,1557,4180.530912
71.0,1492,4195.48183
32.0,928,4204.4551
23.0,797,4212.328681
58.0,1327,4225.459329
51.0,1280,4238.281837
14.0,601,4244.475909
76.0,1425,4259.218376
39.0,895,4268.156095
28.0,971,4277.771352
40.0,1034,4287.720403
68.0,1288,4300.180925
47.0,1100,4311.001781
18.0,526,4316.061682
60.0,1250,4328.342798
54.0,1227,4340.334368
29.0,944,4349.767179
31.0,1001,4359.907962
10.0,490,4364.720206
33.0,934,4373.609884
29.0,587,4379.214002
51.0,1164,4390.375117
32.0,840,4398.516282
8.0,389,4402.280012
0.0,127,4403.547458
2.0,184,4405.39151
0.0,129,4406.693166
1.0,157,4408.267449
2.0,184,4410.075144
0.0,129,4411.332968
2.0,220,4413.705487
0.0,129,4414.984764
0.0,129,4416.196896
6.0,369,4419.988973
0.0,125,4421.292599
4.0,265,4424.208656
3.0,218,4426.490884
2.0,204,4428.65969
5.0,346,4432.316726
0.0,129,4433.623563
2.0,183,4435.514384
5.0,352,4439.150979
0.0,129,4440.315818
0.0,127,4441.554598
1.0,173,4443.234759
0.0,129,4444.471483
3.0,270,4447.28771
0.0,129,4448.566061
0.0,127,4449.83838
0.0,129,4451.042223
5.0,350,4454.657112
3.0,271,4457.462062
0.0,127,4458.722258
0.0,127,4459.958403
12.0,533,4465.519086
0.0,125,4466.684425
3.0,229,4469.072074
3.0,216,4471.308955
4.0,269,4474.031171
0.0,129,4475.343305
0.0,127,4476.555906
9.0,404,4480.735741
6.0,340,4484.307297
0.0,127,4485.537606
2.0,202,4487.51102
0.0,129,4488.709218
0.0,127,4489.892873
0.0,127,4491.13246
0.0,127,4492.353133
9.0,404,4496.522465
0.0,127,4497.771132
1.0,152,4499.285473
0.0,129,4500.551211
5.0,352,4504.12462
1.0,151,4505.670202
1.0,155,4507.219545
3.0,270,4509.829215
4.0,299,4512.679375
2.0,202,4514.554785
4.0,301,4517.667901
0.0,125,4518.885535
0.0,129,4520.178498
0.0,127,4521.506357
0.0,123,4522.686715
2.0,202,4524.812528
3.0,248,4527.352099
2.0,202,4529.301155
2.0,198,4531.207631
0.0,125,4532.462055
1.0,159,4533.930853
0.0,129,4535.079752
1.0,155,4536.633177
1.0,153,4538.102093
13.0,546,4543.719441
7.0,420,4547.838743
30.0,882,4556.97426
30.0,1048,4567.578534
74.0,1314,4580.563902
15.0,501,4585.663987
55.0,1272,4598.338786
69.0,1386,4612.465057
55.0,1003,4622.482091
52.0,960,4631.823334
29.0,855,4640.034379
51.0,1152,4651.38476
22.0,663,4657.711129
14.0,661,4664.15204
45.0,1053,4674.409027
69.0,1505,4689.118376
22.0,770,4696.332345
2.0,185,4698.083918
0.0,129,4699.408464
0.0,129,4700.688514
0.0,127,4701.97838
1.0,152,4703.525697
0.0,127,4704.838001
1.0,155,4706.344654
1.0,153,4707.841244
0.0,129,4709.0801
3.0,250,4711.611425
0.0,127,4712.855905
0.0,123,4714.038166
1.0,174,4715.679362
4.0,300,4718.634364
5.0,318,4721.949301
0.0,129,4723.197433
3.0,231,4725.456723
1.0,175,4727.249873
6.0,376,4730.949482
17.0,666,4737.392303
39.0,1087,4748.242016
24.0,795,4756.185085
22.0,724,4763.324267
33.0,1148,4774.558284
36.0,995,4784.400613
46.0,1347,4797.605824
33.0,947,4806.947598
24.0,733,4814.119647
38.0,780,4821.917469
23.0,806,4829.867656
6.0,350,4833.296691
3.0,230,4835.609795
5.0,332,4838.991796
0.0,125,4840.151395
4.0,301,4843.157085
0.0,125,4844.402414
1.0,171,4846.088993
3.0,230,4848.444231
4.0,282,4851.329608
0.0,127,4852.56555
7.0,340,4855.821107
63.0,1382,4869.443799
52.0,1356,4882.888783
40.0,1024,4893.058968
36.0,840,4901.526938
27.0,886,4910.474229
41.0,969,4920.357648
28.0,823,4928.712351
51.0,1255,4941.388849
