#{"t_start": 1617373875.8369348, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
8.0,481,657.365406
14.0,728,664.715089
6.0,341,668.06402
12.0,452,672.557745
5.0,318,675.642865
7.0,372,679.289196
7.0,407,683.424627
13.0,588,689.421917
4.0,246,691.818696
8.0,432,696.091743
7.0,408,700.056234
8.0,445,704.222628
13.0,543,709.487112
6.0,337,712.810204
18.0,392,716.73191
7.0,407,720.840657
13.0,369,724.516521
15.0,641,730.79759
14.0,640,737.242916
12.0,443,741.674541
13.0,670,748.403684
19.0,613,754.514823
14.0,570,760.302043
11.0,448,764.790369
6.0,375,768.580142
12.0,579,774.3711
22.0,695,781.399915
21.0,741,788.807662
12.0,502,793.906513
7.0,446,798.341271
9.0,310,801.338733
5.0,370,805.039674
1.0,155,806.563272
0.0,129,807.814312
5.0,294,810.675757
15.0,763,818.355612
7.0,366,821.86499
14.0,579,827.550801
8.0,424,831.639559
15.0,595,837.573152
6.0,417,841.72668
10.0,436,845.961278
22.0,508,850.983339
2.0,189,852.818262
8.0,435,857.34364
16.0,621,863.645637
4.0,282,866.329376
13.0,532,871.531549
18.0,354,874.994513
6.0,398,878.893641
20.0,766,886.448015
20.0,631,892.953767
18.0,585,898.850341
9.0,404,903.028447
4.0,265,905.658451
3.0,275,908.438717
0.0,129,909.693771
2.0,185,911.532085
5.0,274,914.297764
13.0,439,918.589679
17.0,568,924.08198
12.0,566,929.567245
16.0,328,932.831912
9.0,434,937.058711
12.0,556,942.583764
8.0,296,945.562413
21.0,710,952.721102
13.0,351,956.11879
19.0,704,963.221563
12.0,451,967.64009
11.0,581,973.422567
5.0,293,976.205858
16.0,717,983.381443
8.0,425,987.588656
8.0,465,992.168988
13.0,537,997.438676
16.0,592,1003.155579
13.0,657,1009.409465
10.0,562,1015.05202
8.0,434,1019.27784
19.0,591,1025.157712
18.0,627,1031.35089
12.0,483,1036.171672
4.0,280,1038.845421
15.0,625,1045.056396
9.0,440,1049.418769
10.0,492,1054.213855
12.0,573,1059.930483
4.0,311,1062.986526
6.0,402,1066.873541
8.0,404,1070.711251
11.0,606,1076.491116
20.0,755,1083.86139
17.0,712,1090.793811
15.0,586,1096.378501
21.0,755,1103.947945
19.0,778,1111.650222
10.0,503,1116.684104
5.0,310,1119.790449
6.0,361,1123.248925
10.0,560,1128.797013
7.0,390,1132.540361
14.0,652,1139.187865
10.0,514,1144.082307
16.0,574,1149.736551
20.0,679,1156.57477
13.0,526,1161.755766
26.0,730,1168.932576
9.0,526,1174.194173
16.0,627,1180.494741
11.0,484,1185.297518
22.0,701,1192.482444
23.0,625,1198.8824
23.0,697,1205.77281
16.0,570,1211.494899
4.0,261,1214.138287
25.0,847,1222.834328
23.0,672,1229.6508
23.0,490,1234.466298
9.0,480,1239.293748
1.0,175,1241.01875
3.0,254,1243.470984
0.0,127,1244.684124
6.0,358,1248.233137
16.0,579,1253.971325
13.0,593,1259.739032
23.0,776,1267.407118
20.0,762,1274.777152
12.0,450,1279.07388
13.0,547,1284.303041
23.0,710,1291.427992
12.0,543,1296.846797
28.0,755,1304.332029
12.0,561,1309.771482
17.0,668,1316.279392
22.0,699,1322.988097
27.0,559,1328.385377
24.0,834,1336.231673
22.0,702,1342.922563
10.0,445,1347.309084
18.0,478,1352.003094
17.0,634,1358.273947
14.0,676,1364.900052
9.0,449,1369.32512
14.0,538,1374.416254
9.0,489,1379.180905
7.0,447,1383.574841
5.0,350,1386.997833
9.0,471,1391.862597
9.0,404,1395.997379
13.0,647,1402.52266
3.0,255,1405.055289
0.0,125,1406.331632
3.0,248,1408.796426
1.0,155,1410.327634
12.0,633,1416.724908
23.0,504,1421.669417
24.0,927,1430.977844
17.0,673,1437.59527
17.0,575,1443.121992
30.0,1069,1453.68619
17.0,357,1457.303278
7.0,326,1460.656328
9.0,403,1464.773047
0.0,129,1465.993433
0.0,127,1467.291292
0.0,127,1468.62815
0.0,127,1469.890363
0.0,129,1471.110975
12.0,528,1476.41953
1.0,174,1478.019758
13.0,568,1483.688022
9.0,472,1488.269649
22.0,685,1494.952305
28.0,915,1504.067737
19.0,679,1510.739668
12.0,489,1515.610359
19.0,772,1523.257724
15.0,420,1527.340858
19.0,574,1533.065748
34.0,849,1541.259368
22.0,847,1549.766767
38.0,1181,1561.406322
25.0,774,1569.145203
7.0,373,1572.653453
13.0,605,1578.707645
27.0,735,1585.794713
17.0,664,1592.253524
13.0,632,1598.582971
19.0,708,1605.468806
29.0,929,1614.20016
24.0,906,1623.036054
16.0,652,1629.495493
37.0,1125,1640.559253
37.0,841,1649.061871
21.0,728,1656.368787
19.0,674,1663.127256
19.0,685,1669.909849
17.0,766,1677.691331
8.0,421,1681.854233
25.0,630,1688.055171
14.0,582,1693.787854
16.0,732,1701.028998
15.0,699,1708.008593
16.0,452,1712.471084
13.0,458,1716.991083
8.0,451,1721.398977
0.0,129,1722.644059
0.0,125,1723.795613
0.0,127,1724.997672
10.0,451,1729.572145
12.0,520,1734.750838
11.0,517,1739.864561
39.0,1098,1750.810793
7.0,384,1754.474242
2.0,183,1756.341924
3.0,218,1758.532909
7.0,429,1762.724096
11.0,501,1767.731282
14.0,639,1773.945042
13.0,495,1778.527581
21.0,630,1784.617639
26.0,951,1794.152516
33.0,963,1803.665158
26.0,740,1810.950863
37.0,1087,1821.73317
42.0,1009,1831.900412
11.0,519,1837.180766
26.0,721,1844.388479
11.0,535,1849.462132
1.0,157,1851.07798
1.0,157,1852.680408
0.0,127,1853.958975
0.0,127,1855.251546
1.0,155,1856.874985
2.0,206,1859.165611
1.0,175,1860.986481
1.0,171,1862.859909
5.0,298,1866.153301
4.0,297,1869.363891
1.0,173,1871.092227
15.0,635,1877.765646
25.0,743,1885.345847
27.0,884,1894.255907
16.0,710,1901.340698
14.0,615,1907.511534
34.0,1032,1917.631703
34.0,1058,1928.032143
2.0,226,1930.310494
1.0,172,1932.014534
3.0,251,1934.47687
6.0,396,1938.610873
4.0,297,1941.749648
1.0,157,1943.317801
0.0,129,1944.509106
0.0,127,1945.567414
0.0,127,1946.751942
17.0,536,1952.001412
17.0,610,1957.723947
23.0,652,1964.187482
37.0,1013,1974.075736
21.0,805,1981.772215
21.0,853,1990.260841
6.0,334,1993.715128
19.0,675,2000.48786
19.0,730,2007.8494
31.0,703,2014.937893
28.0,995,2024.91092
18.0,690,2031.657267
43.0,1094,2042.603167
30.0,889,2051.825804
35.0,957,2061.067557
17.0,629,2067.371356
29.0,843,2075.662661
20.0,775,2083.593042
37.0,1013,2093.73602
21.0,774,2101.450741
3.0,234,2103.716474
0.0,129,2104.999192
5.0,331,2108.443082
4.0,301,2111.46752
30.0,668,2118.122733
27.0,645,2124.605059
45.0,1024,2134.76932
22.0,701,2141.632073
30.0,895,2150.779639
28.0,666,2157.747198
20.0,852,2166.68015
0.0,127,2167.945329
0.0,127,2169.180318
15.0,643,2175.659095
19.0,772,2183.745447
49.0,1213,2196.457354
29.0,910,2205.976079
3.0,216,2208.227019
6.0,348,2211.928335
3.0,250,2214.502755
4.0,272,2217.418416
2.0,183,2219.323774
3.0,216,2221.534547
0.0,127,2222.844897
0.0,127,2224.055012
1.0,155,2225.714874
0.0,127,2226.989558
1.0,174,2228.78734
7.0,250,2231.48909
1.0,155,2233.111181
1.0,177,2234.968528
5.0,350,2238.687359
10.0,452,2243.163278
13.0,561,2248.958489
17.0,637,2255.255694
3.0,274,2258.023046
41.0,992,2267.959556
27.0,766,2275.684524
35.0,988,2285.278653
31.0,834,2293.4798
31.0,729,2300.837626
14.0,599,2306.783249
18.0,661,2313.381042
33.0,1019,2323.408863
22.0,667,2329.913094
11.0,578,2335.688623
25.0,763,2343.08122
26.0,930,2352.250019
43.0,1200,2364.011303
16.0,561,2369.698932
33.0,974,2379.597375
9.0,404,2383.443367
0.0,127,2384.653275
0.0,127,2385.901663
6.0,342,2389.248071
15.0,590,2394.947444
25.0,674,2401.366997
37.0,1005,2411.541986
25.0,867,2420.155899
33.0,1165,2432.099305
8.0,417,2436.108805
15.0,673,2442.498493
35.0,821,2450.415234
30.0,900,2459.169137
33.0,869,2467.676101
12.0,443,2471.924655
14.0,617,2478.051443
0.0,127,2479.224643
0.0,127,2480.440808
8.0,445,2484.797491
37.0,973,2494.283196
36.0,1065,2504.649143
26.0,865,2513.148788
14.0,614,2519.027685
13.0,589,2525.049014
27.0,760,2532.425586
20.0,616,2538.451674
33.0,873,2547.279264
29.0,945,2556.621001
19.0,823,2564.886249
49.0,1115,2575.994686
41.0,912,2585.03971
16.0,623,2591.1768
1.0,175,2592.890311
0.0,129,2594.142214
0.0,129,2595.404375
0.0,129,2596.665303
3.0,253,2599.076429
0.0,129,2600.2696
2.0,208,2602.334549
1.0,177,2603.945334
15.0,688,2610.830919
5.0,329,2614.091288
56.0,1462,2628.830919
38.0,1110,2639.87354
19.0,659,2646.337339
20.0,766,2653.985361
26.0,882,2662.606611
14.0,694,2669.379503
17.0,622,2675.611308
1.0,151,2677.126249
2.0,183,2678.938569
4.0,297,2681.970244
2.0,200,2683.819609
3.0,248,2686.28505
2.0,202,2688.16432
3.0,250,2690.635342
0.0,129,2691.971125
3.0,216,2694.181295
1.0,153,2695.700753
0.0,129,2696.993649
4.0,279,2699.813615
2.0,185,2701.599179
0.0,129,2702.897332
0.0,129,2704.132483
1.0,157,2705.711997
0.0,127,2706.940521
0.0,129,2708.234823
1.0,157,2709.827258
0.0,127,2710.982399
4.0,299,2713.969406
0.0,127,2715.185784
4.0,245,2717.648729
0.0,127,2718.938834
0.0,123,2720.154705
2.0,183,2721.98537
0.0,125,2723.216575
1.0,174,2724.968354
1.0,155,2726.451611
1.0,175,2728.233628
0.0,129,2729.459851
5.0,352,2733.06489
3.0,250,2735.562444
10.0,498,2740.495986
5.0,330,2743.735783
12.0,542,2748.844237
19.0,671,2755.252264
25.0,766,2762.753607
26.0,926,2771.920413
29.0,994,2781.763642
21.0,573,2787.219777
19.0,707,2793.926649
18.0,629,2800.170543
40.0,1149,2811.486918
40.0,1130,2822.657278
14.0,632,2828.880718
29.0,848,2837.508241
30.0,1051,2848.054096
26.0,970,2857.725842
20.0,857,2866.106188
28.0,855,2874.460158
45.0,1146,2885.551479
29.0,853,2893.69339
35.0,751,2901.162509
47.0,813,2909.118106
40.0,972,2918.831516
51.0,1270,2931.302794
58.0,1602,2947.21581
34.0,622,2953.221128
11.0,479,2957.660338
0.0,129,2958.944172
0.0,127,2960.223208
0.0,125,2961.304565
3.0,252,2963.798247
5.0,348,2967.466279
28.0,621,2973.712363
16.0,615,2979.885472
10.0,501,2984.635409
9.0,423,2988.71347
47.0,1043,2998.891752
19.0,644,3005.305874
19.0,669,3011.845796
24.0,920,3020.722954
23.0,821,3028.900237
42.0,1004,3038.639567
9.0,418,3042.57592
3.0,233,3044.950862
2.0,207,3047.056107
2.0,185,3048.955697
0.0,125,3050.146713
1.0,155,3051.64684
4.0,298,3054.705627
0.0,127,3056.001138
2.0,202,3058.017561
9.0,404,3062.076648
15.0,443,3066.369851
39.0,964,3075.810138
32.0,967,3085.250718
8.0,451,3089.578777
37.0,1135,3100.431309
9.0,479,3105.22538
16.0,572,3110.914948
30.0,847,3119.393814
25.0,817,3127.556767
28.0,597,3133.300859
58.0,1482,3147.963696
41.0,993,3157.745845
35.0,1082,3168.504842
29.0,679,3175.020363
3.0,238,3177.392471
0.0,129,3178.660781
4.0,275,3181.581005
12.0,582,3187.331312
42.0,1098,3198.268977
5.0,311,3201.302963
31.0,944,3210.692704
20.0,693,3217.623816
29.0,933,3226.597973
38.0,1112,3237.347692
23.0,879,3245.95296
21.0,748,3253.289221
55.0,1275,3265.846859
44.0,1126,3276.802697
31.0,908,3285.774907
4.0,301,3288.886667
0.0,129,3290.159256
23.0,671,3296.894866
33.0,856,3305.485025
63.0,1401,3319.753025
38.0,1089,3330.734617
45.0,1126,3341.847486
35.0,942,3351.138251
30.0,808,3359.346364
26.0,815,3367.722247
36.0,922,3376.817959
85.0,1756,3394.120951
26.0,977,3403.855507
43.0,1079,3414.536924
38.0,1030,3424.64571
39.0,932,3433.912074
41.0,1164,3445.317037
36.0,1073,3455.922904
57.0,1262,3468.894298
54.0,1206,3480.485658
18.0,598,3486.292596
18.0,588,3492.009717
33.0,675,3498.619913
5.0,333,3501.828206
0.0,129,3503.091194
0.0,129,3504.374924
0.0,129,3505.623066
0.0,129,3506.882886
2.0,201,3508.912749
3.0,216,3511.090641
8.0,279,3513.842705
6.0,398,3517.730513
29.0,736,3524.934283
27.0,855,3533.465965
35.0,1064,3543.984653
40.0,1345,3557.462029
56.0,1030,3567.533374
42.0,1171,3579.07097
49.0,1025,3588.95787
47.0,1256,3601.232535
32.0,1057,3611.658648
62.0,1449,3626.201964
27.0,809,3634.165149
2.0,202,3636.228984
0.0,129,3637.47305
3.0,251,3640.119953
10.0,492,3645.119423
4.0,303,3648.085641
0.0,129,3649.313981
6.0,346,3652.758708
44.0,1130,3663.926567
18.0,757,3671.501455
26.0,939,3680.834514
28.0,906,3689.73919
56.0,1109,3700.569306
48.0,853,3708.999675
55.0,1357,3722.549103
44.0,1154,3733.758558
51.0,1299,3746.776815
22.0,643,3753.241137
45.0,1006,3763.124407
32.0,824,3771.464861
50.0,1269,3784.447266
101.0,1604,3800.629815
30.0,966,3810.192399
1.0,155,3811.744612
18.0,617,3817.651174
32.0,942,3826.98146
39.0,1136,3838.542279
46.0,910,3847.634629
24.0,904,3856.815315
24.0,677,3863.672005
40.0,1029,3873.494581
28.0,790,3881.154351
46.0,915,3889.798509
27.0,750,3897.326779
59.0,1336,3910.903196
52.0,975,3920.320166
53.0,1146,3931.575629
18.0,634,3937.91332
62.0,1524,3952.880366
45.0,917,3961.74452
20.0,753,3969.150414
9.0,510,3974.200604
24.0,837,3982.359195
7.0,410,3986.406098
22.0,760,3993.837094
36.0,860,4002.367028
51.0,1370,4015.319122
46.0,1123,4026.507103
47.0,1103,4037.49934
20.0,632,4043.650685
57.0,1322,4056.835556
37.0,839,4065.24824
67.0,1300,4078.279254
70.0,1182,4090.423748
50.0,1120,4101.786776
27.0,806,4109.837844
34.0,1085,4120.540175
44.0,721,4127.668549
44.0,1282,4140.020246
24.0,612,4145.956458
31.0,849,4154.325351
26.0,769,4161.653468
36.0,1072,4172.005032
39.0,1200,4183.704024
46.0,1193,4195.644895
30.0,963,4204.964122
32.0,995,4214.762039
58.0,1484,4229.465232
50.0,1191,4241.627607
34.0,1112,4253.19937
24.0,819,4261.470866
42.0,1003,4271.471244
44.0,1077,4282.153703
28.0,970,4291.309273
39.0,1073,4301.785668
61.0,1082,4312.354191
51.0,1333,4325.315524
52.0,894,4334.243762
61.0,1580,4349.908523
16.0,526,4355.142956
21.0,756,4362.693459
19.0,567,4368.004253
79.0,1314,4380.830918
65.0,1277,4393.062285
24.0,893,4401.742647
0.0,125,4403.015548
1.0,155,4404.553589
1.0,151,4406.070248
1.0,155,4407.630966
0.0,127,4408.885544
1.0,155,4410.352991
0.0,127,4411.621131
3.0,248,4414.284703
0.0,125,4415.506179
0.0,129,4416.686201
2.0,202,4418.682999
2.0,221,4421.028622
1.0,155,4422.655548
0.0,127,4423.994972
2.0,182,4425.858147
1.0,155,4427.513068
5.0,349,4431.16349
1.0,177,4433.022755
7.0,250,4435.70831
0.0,129,4437.007631
3.0,248,4439.412087
9.0,404,4443.543257
0.0,127,4444.767074
0.0,127,4445.959588
0.0,129,4447.238369
2.0,200,4449.331188
5.0,352,4452.886925
0.0,125,4454.12953
0.0,129,4455.396251
3.0,246,4457.962234
2.0,200,4460.016029
2.0,202,4462.074112
5.0,350,4465.615992
2.0,198,4467.581962
3.0,229,4470.014356
0.0,125,4471.210771
3.0,234,4473.557974
1.0,174,4475.364997
9.0,404,4479.544172
0.0,127,4480.753016
0.0,127,4482.048891
3.0,233,4484.399284
0.0,125,4485.59817
7.0,424,4489.868071
2.0,202,4491.924585
5.0,350,4495.570405
10.0,453,4500.299117
0.0,129,4501.513554
0.0,127,4502.746377
4.0,301,4505.926795
8.0,479,4510.70183
4.0,299,4513.50802
0.0,127,4514.711617
3.0,248,4517.254763
0.0,125,4518.44467
1.0,176,4520.254725
1.0,153,4521.871507
5.0,350,4525.572165
0.0,127,4526.799109
0.0,129,4528.01388
0.0,129,4529.217116
3.0,228,4531.470274
10.0,554,4537.161183
2.0,205,4539.192458
7.0,433,4543.589638
19.0,881,4552.431321
12.0,581,4558.553807
12.0,561,4564.205578
46.0,976,4573.847216
63.0,1493,4588.827216
21.0,767,4596.43135
57.0,1208,4608.677122
49.0,1189,4620.620051
16.0,410,4624.666492
26.0,616,4630.552478
38.0,771,4637.892614
31.0,1104,4648.787553
43.0,1101,4659.47619
41.0,1083,4670.08676
32.0,993,4679.4959
29.0,1083,4690.09014
23.0,511,4694.978492
3.0,237,4697.183655
0.0,129,4698.362948
0.0,127,4699.671074
0.0,129,4700.966371
8.0,299,4704.222207
1.0,157,4705.785143
1.0,155,4707.279569
3.0,252,4709.870947
0.0,129,4711.089998
1.0,154,4712.61141
1.0,174,4714.316122
3.0,253,4716.821308
3.0,248,4719.2307
1.0,173,4721.034348
4.0,287,4723.891565
1.0,177,4725.659791
9.0,474,4730.416132
16.0,704,4737.269139
50.0,1387,4751.197148
27.0,785,4759.066318
40.0,978,4768.675996
47.0,1102,4779.458658
45.0,886,4788.158747
53.0,1353,4801.428922
29.0,606,4807.39652
39.0,1092,4818.300147
34.0,959,4827.754132
16.0,603,4833.744034
0.0,127,4834.911432
0.0,123,4836.139958
0.0,127,4837.394257
3.0,248,4839.805974
0.0,129,4841.002285
2.0,202,4842.971959
1.0,157,4844.556831
3.0,248,4847.076089
0.0,129,4848.337291
0.0,127,4849.54029
0.0,129,4850.766805
0.0,129,4852.034245
0.0,125,4853.245842
13.0,575,4858.737738
34.0,990,4868.439198
31.0,884,4877.228521
50.0,1241,4889.49503
39.0,1104,4900.620402
63.0,1256,4913.418446
35.0,935,4922.821783
32.0,779,4930.786757
12.0,430,4935.09648
24.0,699,4942.099672
