#{"t_start": 1617373875.9055867, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
6.0,362,765.883012
8.0,474,770.599986
13.0,505,775.64037
12.0,437,779.994372
16.0,442,784.343152
13.0,563,789.996922
5.0,331,793.335679
17.0,351,796.823843
16.0,636,803.140935
4.0,261,805.771769
4.0,299,808.785193
5.0,316,811.883407
8.0,471,816.565727
4.0,247,818.976532
13.0,490,823.810681
10.0,569,829.256011
9.0,435,833.556567
9.0,457,838.084903
6.0,345,841.434256
7.0,412,845.461669
15.0,621,851.640399
18.0,783,859.861983
13.0,519,864.999274
12.0,525,870.085406
23.0,743,877.536106
16.0,659,883.978493
9.0,472,888.796237
9.0,506,893.904768
7.0,424,898.116572
3.0,253,900.50396
0.0,129,901.782788
0.0,129,903.162366
9.0,493,908.170625
0.0,127,909.396475
2.0,224,911.723887
12.0,534,917.073956
20.0,674,923.590601
25.0,937,932.963996
13.0,602,938.934533
11.0,402,942.840812
14.0,690,949.81893
24.0,697,956.813601
13.0,546,962.270973
13.0,626,968.495882
15.0,567,974.192878
11.0,472,978.743402
7.0,388,982.563821
10.0,516,987.74105
10.0,528,992.928906
13.0,578,998.596371
8.0,393,1002.376941
5.0,329,1005.405825
8.0,421,1009.389747
15.0,558,1014.943457
11.0,390,1018.752377
12.0,589,1024.617764
9.0,501,1029.517776
9.0,464,1034.115722
24.0,788,1042.000175
12.0,559,1047.581177
15.0,589,1053.33121
18.0,501,1058.373008
9.0,495,1063.245175
24.0,669,1069.64663
10.0,517,1074.589882
15.0,527,1079.802548
8.0,428,1083.858632
13.0,513,1088.764896
17.0,613,1094.683496
24.0,498,1099.520237
19.0,578,1105.31514
9.0,457,1109.764653
20.0,678,1116.551291
5.0,368,1120.25457
22.0,804,1128.21717
14.0,415,1132.233296
11.0,521,1137.542941
14.0,651,1143.83287
3.0,216,1145.86807
13.0,587,1151.633376
12.0,595,1157.694732
14.0,593,1163.528913
26.0,877,1172.241865
14.0,684,1179.085299
8.0,299,1182.037142
11.0,501,1187.062345
25.0,833,1195.588864
14.0,519,1200.865475
15.0,556,1206.31355
13.0,483,1211.102201
4.0,277,1213.914015
18.0,744,1221.592849
22.0,708,1228.686326
29.0,845,1237.19697
3.0,250,1239.746871
4.0,321,1242.895322
5.0,352,1246.466795
0.0,129,1247.644485
17.0,653,1254.131317
13.0,513,1259.060545
9.0,471,1263.710285
15.0,669,1270.235009
16.0,586,1275.876759
8.0,413,1279.772591
16.0,673,1286.387725
30.0,851,1294.840808
23.0,733,1302.19322
12.0,600,1308.072739
13.0,571,1313.555554
16.0,451,1318.008094
21.0,700,1324.628389
8.0,428,1328.704829
28.0,875,1336.949168
26.0,810,1344.806035
15.0,527,1349.973554
15.0,620,1356.16314
14.0,688,1362.965944
3.0,234,1365.132821
11.0,535,1370.402099
32.0,750,1377.586618
4.0,282,1380.344963
7.0,365,1383.901452
7.0,401,1387.812404
1.0,174,1389.473296
0.0,129,1390.734255
0.0,129,1392.025343
0.0,125,1393.157792
3.0,248,1395.660372
1.0,156,1397.148902
6.0,346,1400.593198
6.0,337,1403.87984
0.0,127,1405.118795
2.0,202,1407.151881
0.0,127,1408.388224
4.0,301,1411.397292
6.0,365,1414.996213
22.0,520,1420.120865
11.0,528,1425.432489
13.0,535,1430.74689
12.0,606,1436.717615
23.0,701,1443.498772
18.0,674,1450.018288
19.0,697,1457.091961
2.0,201,1459.089295
0.0,127,1460.353401
0.0,127,1461.532583
4.0,280,1464.344154
4.0,275,1467.222633
0.0,129,1468.612199
0.0,129,1469.882976
8.0,385,1473.707911
20.0,553,1479.236596
8.0,429,1483.45831
20.0,588,1489.206963
31.0,810,1497.225619
31.0,614,1503.226465
20.0,590,1509.00281
14.0,620,1515.207312
24.0,761,1522.775976
15.0,596,1528.659203
17.0,779,1536.341685
11.0,568,1541.778791
29.0,565,1547.410832
21.0,876,1555.892838
5.0,295,1558.734204
16.0,736,1566.165811
28.0,833,1574.347571
11.0,396,1578.242557
22.0,933,1587.264508
29.0,760,1594.813184
26.0,935,1604.11575
52.0,1339,1616.788461
31.0,976,1626.557714
8.0,456,1630.921692
20.0,758,1638.355263
24.0,732,1645.579703
27.0,568,1651.341998
17.0,546,1656.81237
27.0,876,1665.560823
39.0,1129,1677.024511
33.0,987,1686.927819
6.0,362,1690.567936
26.0,694,1697.242519
12.0,532,1702.544812
21.0,696,1709.441184
15.0,555,1715.018749
14.0,542,1720.258733
0.0,129,1721.468313
0.0,129,1722.701825
5.0,350,1726.266331
0.0,129,1727.472827
9.0,481,1732.256472
5.0,298,1735.179744
17.0,614,1741.322127
29.0,624,1747.396041
28.0,720,1754.506127
2.0,204,1756.608422
6.0,323,1759.791093
12.0,557,1765.296524
24.0,737,1772.611166
18.0,565,1777.998399
24.0,689,1784.571227
27.0,560,1790.162518
17.0,682,1796.841852
34.0,916,1806.083826
28.0,661,1812.431189
23.0,648,1818.75357
18.0,637,1825.005379
31.0,968,1834.945545
32.0,792,1842.918091
27.0,693,1849.612428
1.0,155,1851.205115
7.0,248,1853.816265
0.0,127,1855.10905
1.0,155,1856.734887
0.0,127,1858.119949
3.0,248,1860.76434
0.0,125,1862.114772
0.0,129,1863.511237
1.0,155,1865.149328
0.0,127,1866.40713
0.0,129,1867.7458
0.0,125,1869.000994
11.0,502,1874.233199
17.0,498,1879.520216
36.0,697,1886.502638
40.0,1124,1897.868009
10.0,528,1903.044632
34.0,582,1908.909626
31.0,918,1917.880142
26.0,752,1925.243337
9.0,454,1929.6708
1.0,155,1931.240671
0.0,127,1932.430499
5.0,350,1935.918197
0.0,129,1937.216659
6.0,382,1941.237881
2.0,186,1943.138795
10.0,451,1947.647844
7.0,429,1951.750573
6.0,399,1955.419512
35.0,899,1964.328078
31.0,938,1973.479774
21.0,668,1979.81794
4.0,280,1982.353377
36.0,971,1992.216891
7.0,436,1996.700447
29.0,821,2004.920474
22.0,570,2010.593316
24.0,510,2015.688265
38.0,1087,2026.611326
63.0,1232,2038.740885
26.0,951,2048.729712
17.0,710,2055.748197
25.0,825,2063.719975
30.0,790,2071.471257
21.0,396,2075.358175
34.0,878,2084.428757
19.0,811,2092.431096
10.0,357,2095.999619
21.0,691,2102.781298
1.0,176,2104.553517
0.0,129,2105.842191
2.0,224,2108.058102
0.0,129,2109.253617
3.0,217,2111.45044
17.0,644,2117.847123
11.0,601,2123.836251
25.0,655,2130.443275
31.0,781,2138.012414
18.0,727,2145.28182
46.0,1154,2157.336171
24.0,930,2167.167143
0.0,129,2168.420773
16.0,712,2175.63919
16.0,585,2181.692585
13.0,628,2188.208729
23.0,739,2195.91823
3.0,220,2198.177715
9.0,515,2203.485518
10.0,449,2208.18025
1.0,155,2209.768603
2.0,183,2211.607594
2.0,202,2213.639105
2.0,225,2215.990103
0.0,129,2217.313192
3.0,214,2219.622194
0.0,129,2220.871733
0.0,129,2222.143067
2.0,183,2223.952653
3.0,216,2226.299503
2.0,203,2228.433006
1.0,157,2230.064294
0.0,127,2231.360045
1.0,171,2233.197015
0.0,127,2234.440732
0.0,127,2235.814361
0.0,127,2237.092029
2.0,206,2239.057338
7.0,389,2242.870391
15.0,399,2246.951203
14.0,653,2253.397382
5.0,312,2256.615644
9.0,450,2261.176643
30.0,903,2270.130705
41.0,1127,2281.2023
33.0,1007,2291.136233
36.0,1188,2303.244615
35.0,907,2312.250781
61.0,1597,2328.097077
21.0,730,2335.365802
16.0,729,2342.437766
25.0,784,2350.091613
21.0,863,2358.653841
36.0,826,2366.758194
23.0,684,2373.536638
18.0,657,2380.338452
10.0,433,2384.504883
0.0,127,2385.731303
8.0,421,2389.965961
18.0,681,2396.486256
27.0,841,2404.770288
38.0,980,2414.522353
17.0,822,2422.738224
23.0,554,2428.442622
23.0,724,2435.579459
17.0,606,2441.303332
9.0,487,2445.873358
36.0,1106,2456.74828
23.0,717,2463.774008
19.0,773,2471.267999
17.0,726,2478.507194
3.0,214,2480.628396
5.0,330,2483.855912
17.0,508,2488.728318
45.0,1094,2499.361985
24.0,761,2506.74259
40.0,1160,2518.15649
9.0,422,2522.365654
30.0,1090,2533.124301
22.0,728,2540.311641
23.0,786,2548.28336
14.0,569,2553.820219
62.0,1183,2565.764877
21.0,640,2572.06853
32.0,1020,2582.076376
27.0,830,2590.34313
11.0,271,2593.049633
0.0,129,2594.317285
4.0,245,2596.827393
9.0,402,2600.865894
9.0,506,2605.771142
10.0,383,2609.605782
1.0,155,2611.059919
5.0,291,2613.908764
43.0,1149,2625.463231
23.0,798,2633.45753
58.0,1274,2646.049816
21.0,771,2653.732942
31.0,860,2662.16694
8.0,452,2666.54769
13.0,653,2672.98828
4.0,302,2675.948209
2.0,182,2677.806268
1.0,150,2679.292362
0.0,125,2680.485513
9.0,404,2684.45361
3.0,248,2686.912998
6.0,356,2690.413226
1.0,155,2692.052358
0.0,129,2693.332944
1.0,157,2694.877653
0.0,129,2696.147478
0.0,125,2697.390951
0.0,127,2698.600132
0.0,129,2699.807837
1.0,155,2701.270593
1.0,155,2702.853314
0.0,127,2704.045154
3.0,218,2706.282807
1.0,175,2708.05621
4.0,322,2711.406504
9.0,404,2715.520099
1.0,175,2717.239229
2.0,183,2719.144574
0.0,129,2720.408026
1.0,154,2721.917027
0.0,129,2723.190484
0.0,127,2724.406858
0.0,129,2725.648896
1.0,157,2727.22222
8.0,376,2731.073359
3.0,228,2733.396816
3.0,238,2735.762613
14.0,559,2741.300356
37.0,956,2750.612858
20.0,605,2756.343644
40.0,941,2765.659741
23.0,928,2774.849595
23.0,723,2781.951665
25.0,772,2789.390387
41.0,863,2797.746833
26.0,843,2805.991091
22.0,563,2811.490127
20.0,688,2818.323774
21.0,850,2826.653239
3.0,248,2828.984968
20.0,751,2836.644188
32.0,922,2845.902099
29.0,869,2854.568848
26.0,849,2862.744682
13.0,340,2866.114321
20.0,669,2872.586503
54.0,1016,2882.494413
28.0,955,2891.748717
57.0,1102,2902.491034
10.0,510,2907.375034
38.0,681,2914.127471
14.0,547,2919.65864
29.0,520,2924.657871
54.0,1402,2938.330282
25.0,828,2946.583828
33.0,1160,2957.821326
0.0,127,2959.09533
4.0,245,2961.51003
0.0,129,2962.762408
7.0,394,2966.814466
6.0,339,2970.120885
40.0,837,2978.688666
42.0,984,2988.279015
15.0,661,2994.629218
30.0,920,3003.777774
31.0,731,3010.937518
36.0,1065,3021.331166
45.0,1073,3031.944317
46.0,1140,3043.009879
0.0,129,3044.247428
1.0,157,3045.846709
1.0,171,3047.531869
1.0,155,3049.145908
2.0,222,3051.324154
3.0,248,3053.83624
2.0,202,3055.955902
5.0,352,3059.540251
9.0,452,3063.956136
21.0,856,3072.417888
51.0,1349,3085.612237
29.0,777,3093.050548
18.0,618,3098.969378
13.0,494,3103.702074
4.0,285,3106.643419
40.0,954,3116.145407
40.0,1032,3126.489234
55.0,1421,3140.506171
19.0,557,3145.924121
50.0,1308,3158.842462
24.0,596,3164.734118
48.0,1166,3176.19111
0.0,127,3177.401113
1.0,175,3179.183937
2.0,186,3181.103637
19.0,739,3188.466761
15.0,627,3194.648523
35.0,1020,3204.85894
28.0,680,3211.571132
27.0,621,3217.787588
21.0,754,3225.028798
43.0,1183,3236.419639
32.0,913,3245.384927
13.0,477,3249.944013
25.0,916,3259.10226
20.0,591,3264.798787
17.0,610,3270.552744
25.0,745,3277.870021
19.0,750,3285.216415
1.0,157,3286.726897
2.0,202,3288.758828
0.0,129,3290.034071
44.0,1094,3301.116718
29.0,882,3309.925182
14.0,695,3316.837231
47.0,1082,3327.934811
34.0,1143,3339.306766
32.0,886,3348.102839
15.0,640,3354.490336
42.0,1142,3366.046963
15.0,572,3371.694137
28.0,910,3380.817022
41.0,1090,3391.323664
42.0,1059,3401.870506
36.0,882,3410.670085
23.0,795,3418.395595
35.0,916,3427.454587
25.0,926,3436.570131
61.0,1331,3449.665259
10.0,412,3453.638548
44.0,937,3463.255873
19.0,593,3469.198143
28.0,797,3476.855753
35.0,883,3485.349235
23.0,750,3492.726354
22.0,888,3501.455626
0.0,129,3502.693071
0.0,129,3503.972494
4.0,247,3506.516326
2.0,182,3508.328636
2.0,185,3510.250527
0.0,129,3511.388331
7.0,250,3513.889234
0.0,129,3515.110067
44.0,1179,3526.713803
38.0,972,3536.474915
19.0,717,3543.423455
5.0,317,3546.630079
10.0,456,3551.131021
31.0,962,3560.510617
29.0,924,3569.61077
37.0,955,3578.900515
23.0,813,3586.709557
53.0,1054,3596.959474
66.0,1403,3610.85021
30.0,823,3619.171078
61.0,1308,3631.893903
0.0,127,3633.134792
5.0,350,3636.812323
0.0,127,3638.061912
3.0,255,3640.726974
0.0,123,3641.906452
4.0,302,3644.818065
6.0,362,3648.433499
3.0,234,3650.750315
8.0,440,3655.044084
16.0,608,3661.010272
42.0,996,3671.002624
25.0,880,3679.720837
35.0,1070,3690.313517
56.0,1444,3704.403182
36.0,1145,3715.793519
30.0,691,3722.723349
34.0,967,3732.041656
28.0,752,3739.456875
56.0,1160,3751.16414
19.0,554,3756.662498
42.0,1035,3766.882701
18.0,585,3772.761731
52.0,1253,3785.65634
39.0,1243,3798.213486
43.0,1189,3809.873378
13.0,600,3815.815421
16.0,676,3822.440223
28.0,881,3831.250131
3.0,236,3833.625123
31.0,789,3841.534385
39.0,911,3850.584409
14.0,602,3856.696069
7.0,413,3860.840197
38.0,1166,3872.18205
33.0,1086,3882.674365
44.0,1084,3893.184753
31.0,987,3903.268408
50.0,1223,3915.261374
42.0,990,3924.866429
16.0,717,3931.982097
44.0,1136,3943.41943
9.0,445,3947.605167
27.0,700,3954.317468
33.0,947,3963.594379
37.0,863,3972.079341
29.0,838,3980.243499
8.0,449,3984.710068
23.0,948,3994.042711
30.0,965,4003.552109
33.0,1083,4013.74556
42.0,662,4020.104784
