#{"t_start": 1616892557.202469, "env_id": null}
r,l,t
-13.1,250,152.745341
-5.7,250,153.321502
-15.5,250,153.892217
-23.6,250,154.461869
-17.5,250,155.037916
-9.3,250,155.606765
-17.3,250,156.184125
-6.9,250,156.75013
-24.9,250,157.319977
-20.2,250,157.90074
-15.0,250,158.479246
-10.5,250,159.058319
-7.4,250,159.637359
-14.7,250,160.208121
-6.6,250,160.78297
-27.1,250,161.365104
-9.3,250,161.947839
-9.1,250,162.528323
-24.8,250,163.098945
-15.6,250,163.67516
-24.0,250,164.253902
-16.6,250,164.846224
-8.8,250,165.424879
-5.6,250,165.992254
-7.6,250,166.567702
-7.8,250,167.145668
-23.9,250,167.723392
-26.2,250,168.304177
-6.0,250,168.886847
-9.5,250,169.463168
-19.7,250,170.055656
-12.7,250,170.640579
-7.0,250,171.222181
-28.5,250,171.808187
-10.7,250,172.382963
-5.9,250,172.968482
-5.4,250,173.554257
-17.0,250,174.134713
-20.8,250,174.724001
-5.9,250,175.302188
-9.9,250,175.888419
-5.5,250,176.46634
-1.2,250,177.046186
-6.2,250,177.632167
-19.1,250,178.215822
-6.0,250,178.787695
-6.7,250,179.365684
-9.8,250,179.951096
-5.2,250,180.531319
-4.7,250,181.115489
-20.6,250,181.690609
-4.3,250,182.27324
-9.2,250,182.858428
-15.8,250,183.438779
-28.2,250,184.019947
-15.7,250,184.588161
-14.8,250,185.173009
-22.3,250,185.753603
-33.7,250,186.334165
-14.8,250,186.913612
-5.2,250,187.490244
-6.3,250,188.065127
-11.9,250,188.645714
-16.2,250,189.227078
-15.2,250,189.806905
-18.8,250,190.393037
-5.0,250,190.968718
-13.9,250,191.552757
-11.7,250,192.135026
-10.2,250,192.712263
-13.0,250,193.294667
-12.0,250,193.866829
-13.3,250,194.44826
-23.0,250,195.02627
-9.0,250,195.605912
-12.7,250,196.187247
-21.6,250,196.769264
-26.1,250,197.339714
-25.2,250,197.918976
-14.3,250,198.50189
-3.2,250,199.086385
-13.5,250,199.672598
-8.6,250,200.243965
-29.2,250,200.825605
-10.2,250,201.411669
-7.6,250,201.995657
-2.6,250,202.579884
-18.7,250,203.152142
-9.1,250,203.738223
-13.5,250,204.321122
-22.4,250,204.906046
-2.7,250,205.487668
-16.2,250,206.069504
-18.9,250,206.645569
-25.8,250,207.233732
-16.7,250,207.816215
-27.2,250,208.397479
-29.0,250,208.980371
-25.9,250,209.556107
-5.3,250,210.141171
-4.9,250,210.723599
-5.3,250,211.304692
-6.6,250,211.890226
-7.7,250,212.467477
-3.3,250,213.052482
-21.9,250,213.631538
-18.8,250,214.213111
-10.8,250,214.799493
-11.7,250,215.382904
-2.7,250,215.958045
-3.9,250,216.536168
-18.3,250,217.120465
-23.7,250,217.702192
-14.8,250,218.285687
-8.3,250,218.857152
-9.4,250,219.436399
-13.6,250,220.018283
-19.9,250,220.600078
-12.7,250,221.183768
-20.0,250,221.752523
-8.9,250,222.336776
-18.7,250,222.919923
-12.7,250,223.503356
-23.3,250,224.079036
-11.6,250,224.653274
-12.1,250,225.225773
-15.4,250,225.806138
-18.5,250,226.387044
-20.7,250,226.966242
-8.1,250,227.547483
-14.0,250,228.122629
-3.6,250,228.692625
-12.7,250,229.27218
-25.3,250,229.847826
-46.3,250,230.424657
-68.8,250,230.99634
-72.2,250,231.573581
-54.8,250,232.147721
-41.5,250,232.723876
-40.5,250,233.304609
-29.8,250,233.883352
-43.0,250,234.453241
-34.0,250,235.030318
-37.1,250,235.608832
-37.2,250,236.188833
-38.6,250,236.768564
-39.5,250,237.332385
-33.4,250,237.906705
-29.7,250,238.483259
-31.1,250,239.059936
-35.3,250,239.637251
-26.9,250,240.199255
-35.5,250,240.778309
-26.0,250,241.358272
-29.1,250,241.935083
-22.9,250,242.510369
-20.5,250,243.089934
-18.3,250,243.661381
-6.7,250,244.249909
-11.2,250,244.828049
-17.2,250,245.403471
-16.4,250,245.986283
-19.8,250,246.557213
-27.1,250,247.137303
-16.4,250,247.714838
-19.4,250,248.293448
-27.2,250,248.877996
-11.5,250,249.452617
-18.6,250,250.031838
-21.3,250,250.610068
-11.0,250,251.187602
-19.2,250,251.792412
-11.9,250,252.395888
-23.6,250,252.990314
-17.0,250,253.588618
-22.3,250,254.192246
-21.0,250,254.795239
-7.5,250,255.400436
-11.9,250,255.994842
-14.4,250,256.596529
-9.8,250,257.19883
-19.6,250,257.80155
-6.5,250,258.403572
-13.3,250,258.993432
-28.9,250,259.604582
-6.7,250,260.207405
-6.5,250,260.809637
-6.9,250,261.415326
-4.9,250,262.0161
-17.2,250,262.612835
-6.9,250,263.215564
-14.3,250,263.817215
-7.0,250,264.418869
-16.9,250,265.023631
-25.9,250,265.618952
-6.4,250,266.229188
-26.9,250,266.834049
-11.3,250,267.42251
-18.9,250,268.027513
-23.3,250,268.618631
-8.3,250,269.218491
-5.8,250,269.816235
-2.2,250,270.416696
-2.9,250,271.019673
-7.6,250,271.619823
-8.9,250,272.213095
-7.9,250,272.810446
-10.0,250,273.413487
-19.7,250,274.015174
-24.8,250,274.621084
-29.1,250,275.214278
-26.3,250,275.813277
-15.8,250,276.416962
-11.5,250,277.018926
-18.0,250,277.622421
-9.7,250,278.21347
-15.4,250,278.813277
-14.0,250,279.409544
-26.1,250,280.006346
-26.1,250,280.603447
-31.1,250,281.204634
-36.2,250,281.796674
-29.7,250,282.400626
-31.1,250,283.002542
-29.9,250,283.596747
-20.9,250,284.195683
-28.2,250,284.785932
-30.5,250,285.383225
-21.8,250,285.987412
-24.1,250,286.579292
-20.1,250,287.177747
-22.6,250,287.765637
-13.6,250,288.364887
-23.0,250,288.963166
-16.7,250,289.560582
-11.6,250,290.164216
-5.3,250,290.765376
-3.6,250,291.359852
-16.5,250,291.957237
-11.0,250,292.555419
-6.8,250,293.155573
-7.5,250,293.755672
-4.8,250,294.339934
-7.0,250,294.936221
-6.4,250,295.533859
-17.9,250,296.136331
-25.7,250,296.734602
-10.8,250,297.323184
-12.7,250,297.92667
-19.8,250,298.494776
-14.1,250,299.073992
-11.8,250,299.649761
-11.8,250,300.228613
-4.9,250,300.79841
-4.8,250,301.378922
-6.8,250,301.959486
-8.9,250,302.533463
-26.0,250,303.117718
-22.9,250,303.686291
-5.5,250,304.266636
-10.6,250,304.848958
-11.8,250,305.414833
-13.0,250,305.993248
-4.6,250,306.561384
-5.9,250,307.137319
-18.7,250,307.71084
-5.6,250,308.292973
-4.9,250,308.890266
-9.6,250,309.49255
-16.9,250,310.084869
-26.1,250,310.682961
-11.2,250,311.28525
-12.0,250,311.886358
-5.6,250,312.489761
-16.1,250,313.078423
-14.9,250,313.677818
-18.6,250,314.280179
-11.7,250,314.881662
-6.8,250,315.48158
-9.9,250,316.074119
-16.1,250,316.674588
-20.2,250,317.278968
-7.6,250,317.881755
-28.6,250,318.483657
